"poj_unicode","poj_input","kiplmj_unicode","kiplmj_input","main_id"
"hô͘-nah-sannh","hoo5-nah-sannh","hôo-nah-sannh","hoo5-nah-sannh","5733"
"chi̍t-lâng thoân hi","chit8-lang5 thoan5 hi","tsi̍t-lâng thuân hi","tsit8-lang5 thuan5 hi","5734"
"pah-lâng thoân si̍t","pah-lang5 thoan5 sit8","pah-lâng thuân si̍t","pah-lang5 thuan5 sit8","5734"
"it khián pūi iáⁿ","it khian2 pui7 iann2","it khián puī iánn","it khian2 pui7 iann2","5735"
"pah khián pūi siaⁿ","pah khian2 pui7 siann","pah khián puī siann","pah khian2 pui7 siann","5735"
"chng-thâu lia̍h-ti","chng-thau5 liah8-ti","tsng-thâu lia̍h-ti","tsng-thau5 liah8-ti","5736"
"chng-bóe káu chham tit pūi","chng-boe2 kau2 chham tit pui7","tsng-bué káu tsham tit puī","tsng-bue2 kau2 tsham tit pui7","5736"
"chhit ā peh ā","chhit a7 peh a7","tshit ā peh ā","tshit a7 peh a7","5737"
"chôa-khang thàu niáu-chhí á siū","choa5-khang thau3 niau2-chhi2 a2 siu7","tsuâ-khang thàu niáu-tshí á siū","tsua5-khang thau3 niau2-tshi2 a2 siu7","5738"
"it lí thong","it li2 thong","it lí thong","it li2 thong","5739"
"bān lí thiat","ban7 li2 thiat","bān lí thiat","ban7 li2 thiat","5739"
"it-khì p hôe-thâu","it-khi3 p hoe5-thau5","it-khì p huê-thâu","it-khi3 p hue5-thau5","5740"
"chi̍t pe̍h ìm káu chhiah","chit8 peh8 im3 kau2 chhiah","tsi̍t pe̍h ìm káu tshiah","tsit8 peh8 im3 kau2 tshiah","5741"
"It-sim jī-iōng","It-sim ji7-iong7","It-sim jī-iōng","It-sim ji7-iong7","5742"
"Âng-teng-khu","Ang5-teng-khu","Âng-teng-khu","Ang5-teng-khu","5743"
"To̍k-kok","Tok8-kok","To̍k-kok","Tok8-kok","5744"
"To̍k-e̍k","Tok8-ek8","To̍k-e̍k","Tok8-ek8","5745"
"To̍k-it","Tok8-it","To̍k-it","Tok8-it","5746"
"Tek-ì-chì","Tek-i3-chi3","Tik-ì-tsì","Tik-i3-tsi3","5747"
"koan-sò͘","koan-soo3","kuan-sòo","kuan-soo3","5748"
"bô ki̍p-keh","bo5 kip8-keh","bô ki̍p-keh","bo5 kip8-keh","5749"
"Koân-le̍k Iû-hì","Koan5-lek8 Iu5-hi3","Kuân-li̍k Iû-hì","Kuan5-lik8 Iu5-hi3","5750"
"Khoân-le̍k Iû-hì","Khoan5-lek8 Iu5-hi3","Khuân-li̍k Iû-hì","Khuan5-lik8 Iu5-hi3","5751"
"kok-ka-chú-gī","kok-ka-chu2-gi7","kok-ka-tsú-gī","kok-ka-tsu2-gi7","5753"
"Hân-kok-hì","Han5-kok-hi3","Hân-kok-hì","Han5-kok-hi3","5754"
"ki-khì ha̍k-si̍p","ki-khi3 hak8-sip8","ki-khì ha̍k-si̍p","ki-khi3 hak8-sip8","5755"
"ki-hāi ha̍k-si̍p","ki-hai7 hak8-sip8","ki-hāi ha̍k-si̍p","ki-hai7 hak8-sip8","5756"
"cha-bó͘ ián-oân","cha-boo2 ian2-oan5","tsa-bóo ián-uân","tsa-boo2 ian2-uan5","5757"
"lâm-ián-oân","lam5-ian2-oan5","lâm-ián-uân","lam5-ian2-uan5","5758"
"cha-po͘ ián-oân","cha-poo ian2-oan5","tsa-poo ián-uân","tsa-poo ian2-uan5","5759"
"Mô͘ Te̍k-tong","Moo5 Tek8-tong","Môo Ti̍k-tong","Moo5 Tik8-tong","5760"
"Si̍p Kīn-pêng","Sip8 Kin7-peng5","Si̍p Kīn-pêng","Sip8 Kin7-peng5","5761"
"ka-sok-tō͘","ka-sok-too7","ka-sok-tōo","ka-sok-too7","5762"
"pêng-kin sok-lu̍t","peng5-kin sok-lut8","pîng-kin sok-lu̍t","ping5-kin sok-lut8","5763"
"Chiu Kia̍t-lûn","Chiu Kiat8-lun5","Tsiu Kia̍t-lûn","Tsiu Kiat8-lun5","5764"
"siā-kûn","sia7-kun5","siā-kûn","sia7-kun5","5766"
"kok-ka kong-hn̂g","kok-ka kong-hng5","kok-ka kong-hn̂g","kok-ka kong-hng5","5767"
"jîn-kang tì-lêng","jin5-kang ti3-leng5","jîn-kang tì-lêng","jin5-kang ti3-leng5","5768"
"pêng-kin sok-tō͘","peng5-kin sok-too7","pîng-kin sok-tōo","ping5-kin sok-too7","5769"
"Sòng-sû","Song3-su5","Sòng-sû","Song3-su5","5770"
"kok-li̍p kong-hn̂g","kok-lip8 kong-hng5","kok-li̍p kong-hn̂g","kok-lip8 kong-hng5","5771"
"jîn-kang sîn-keng bāng-lō͘","jin5-kang sin5-keng bang7-loo7","jîn-kang sîn-king bāng-lōo","jin5-kang sin5-king bang7-loo7","5772"
"Kho-ki-pō͘","Kho-ki-poo7","Kho-ki-pōo","Kho-ki-poo7","5773"
"Chheng-chhun-niá","Chheng-chhun-nia2","Tshing-tshun-niá","Tshing-tshun-nia2","5774"
"Hô-ló-ōe","Ho5-lo2-oe7","Hô-ló-uē","Ho5-lo2-ue7","5775"
"ka-hoat","ka-hoat","ka-huat","ka-huat","5776"
"A-la","A-la","A-la","A-la","5777"
"Tông-si Sam-pek-siú","Tong5-si Sam-pek-siu2","Tông-si Sam-pik-siú","Tong5-si Sam-pik-siu2","5778"
"Goân-khek","Goan5-khek","Guân-khik","Guan5-khik","5779"
"Siā Soat-hông","Sia7 Soat-hong5","Siā Suat-hông","Sia7 Suat-hong5","5780"
"Chhî","Chhi5","Tshî","Tshi5","5781"
"koa-á-chheh","koa-a2-chheh","kua-á-tsheh","kua-a2-tsheh","5782"
"chú-koân cheng-gī","chu2-koan5 cheng-gi7","tsú-kuân tsing-gī","tsu2-kuan5 tsing-gi7","5783"
"lîm-sî chèng-hú","lim5-si5 cheng3-hu2","lîm-sî tsìng-hú","lim5-si5 tsing3-hu2","5784"
"bû-sún kiám-chhek","bu5-sun2 kiam2-chhek","bû-sún kiám-tshik","bu5-sun2 kiam2-tshik","5785"
"tiān-náu hú-chō͘ kang-têng","tian7-nau2 hu2-choo7 kang-teng5","tiān-náu hú-tsōo kang-tîng","tian7-nau2 hu2-tsoo7 kang-ting5","5786"
"kè-sǹg-ki hú-chō͘ kang-têng","ke3-sng3-ki hu2-choo7 kang-teng5","kè-sǹg-ki hú-tsōo kang-tîng","ke3-sng3-ki hu2-tsoo7 kang-ting5","5787"
"Chhoan-phó͘","Chhoan-phoo2","Tshuan-phóo","Tshuan-phoo2","5788"
"Tâi-oân-tó","Tai5-oan5-to2","Tâi-uân-tó","Tai5-uan5-to2","5789"
"Gio̍k-san Soaⁿ-me̍h","Giok8-san Soann-meh8","Gio̍k-san Suann-me̍h","Giok8-san Suann-meh8","5790"
"Tiong-san-lō͘","Tiong-san-loo7","Tiong-san-lōo","Tiong-san-loo7","5791"
"Tiong-chèng-lō͘","Tiong-cheng3-loo7","Tiong-tsìng-lōo","Tiong-tsing3-loo7","5792"
"Kang Te̍k-bîn","Kang Tek8-bin5","Kang Ti̍k-bîn","Kang Tik8-bin5","5793"
"Tāi Ji̍t-pún Tè-kok","Tai7 Jit8-pun2 Te3-kok","Tāi Ji̍t-pún Tè-kok","Tai7 Jit8-pun2 Te3-kok","5794"
"Tang-kiaⁿ Thih-thah","Tang-kiann Thih-thah","Tang-kiann Thih-thah","Tang-kiann Thih-thah","5795"
"Khái-soân-mn̂g","Khai2-soan5-mng5","Khái-suân-mn̂g","Khai2-suan5-mng5","5796"
"Tiong-hàu-tang-lō͘","Tiong-hau3-tang-loo7","Tiong-hàu-tang-lōo","Tiong-hau3-tang-loo7","5797"
"Tâi-oân Chóng-tok","Tai5-oan5 Chong2-tok","Tâi-uân Tsóng-tok","Tai5-uan5 Tsong2-tok","5798"
"Chu It-kùi","Chu It-kui3","Tsu It-kuì","Tsu It-kui3","5799"
"Lîm Sóng-bûn","Lim5 Song2-bun5","Lîm Sóng-bûn","Lim5 Song2-bun5","5800"
"Jī-jī-pat","Ji7-ji7-pat","Jī-jī-pat","Ji7-ji7-pat","5801"
"pe̍h-ōe-bûn","peh8-oe7-bun5","pe̍h-uē-bûn","peh8-ue7-bun5","5802"
"it-lē-it-hiu","it-le7-it-hiu","it-lē-it-hiu","it-le7-it-hiu","5803"
"Kim Chèng-un","Kim Cheng3-un","Kim Tsìng-un","Kim Tsing3-un","5804"
"Chū-iû Sî-pò","Chu7-iu5 Si5-po3","Chū-iû Sî-pò","Chu7-iu5 Si5-po3","5805"
"chū-tī-thé","chu7-ti7-the2","tsū-tī-thé","tsu7-ti7-the2","5806"
"Chîn-tiâu","Chin5-tiau5","Tsîn-tiâu","Tsin5-tiau5","5807"
"bō͘-hú","boo7-hu2","bōo-hú","boo7-hu2","5808"
"Bān-ia̍p-chi̍p","Ban7-iap8-chip8","Bān-ia̍p-tsi̍p","Ban7-iap8-tsip8","5809"
"Chê-kok","Che5-kok","Tsê-kok","Tse5-kok","5810"
"Ko-kù-lê","Ko-ku3-le5","Ko-kù-lê","Ko-ku3-le5","5811"
"Sin-lô","Sin-lo5","Sin-lô","Sin-lo5","5812"
"Pek-chè","Pek-che3","Pik-tsè","Pik-tse3","5813"
"Hiong-lô͘","Hiong-loo5","Hiong-lôo","Hiong-loo5","5814"
"sò͘-ti̍t hun-sek","soo3-tit8 hun-sek","sòo-ti̍t hun-sik","soo3-tit8 hun-sik","5815"
"hâng-lia̍t","hang5-liat8","hâng-lia̍t","hang5-liat8","5816"
"kú-tīn","ku2-tin7","kú-tīn","ku2-tin7","5817"
"kí-tīn","ki2-tin7","kí-tīn","ki2-tin7","5817"
"thui-tō͘","thui-too7","thui-tōo","thui-too7","5818"
"it-mô͘-put-poa̍t","it-moo5-put-poat8","it-môo-put-pua̍t","it-moo5-put-puat8","5819"
"tiông-tō-hù-tia̍t","tiong5-to7-hu3-tiat8","tiông-tō-hù-tia̍t","tiong5-to7-hu3-tiat8","5820"
"tē-kiû kho-ha̍k","te7-kiu5 kho-hak8","tē-kiû kho-ha̍k","te7-kiu5 kho-hak8","5821"
"châi-liāu kho-ha̍k","chai5-liau7 kho-hak8","tsâi-liāu kho-ha̍k","tsai5-liau7 kho-hak8","5822"
"chhia-chōa","chhia-choa7","tshia-tsuā","tshia-tsua7","5823"
"chhia-pang","chhia-pang","tshia-pang","tshia-pang","5824"
"sin-bûn chóa","sin-bun5 choa2","sin-bûn tsuá","sin-bun5 tsua2","5825"
"khih-chhùi chia̍h bí-hún","khih-chhui3 chiah8 bi2-hun2","khih-tshuì tsia̍h bí-hún","khih-tshui3 tsiah8 bi2-hun2","5826"
"khòaⁿ hiān-hiān","khoann3 hian7-hian7","khuànn hiān-hiān","khuann3 hian7-hian7","5826"
"chi̍t jī tiò siang hî","chit8 ji7 tio3 siang hi5","tsi̍t jī tiò siang hî","tsit8 ji7 tio3 siang hi5","5827"
"it kiam jī kò͘","it kiam ji7 koo3","it kiam jī kòo","it kiam ji7 koo3","5828"
"bong lâ-á kiam sé-khò͘","bong la5-a2 kiam se2-khoo3","bong lâ-á kiam sé-khòo","bong la5-a2 kiam se2-khoo3","5828"
"chi̍t-khang lia̍h siang chiah","chit8-khang liah8 siang chiah","tsi̍t-khang lia̍h siang tsiah","tsit8-khang liah8 siang tsiah","5829"
"it-kí lióng tit","it-ki2 liong2 tit","it-kí lióng tit","it-ki2 liong2 tit","5830"
"chhōa-bó͘ mā chit sin","chhoa7-boo2 ma7 chit sin","tshuā-bóo mā tsit sin","tshua7-boo2 ma7 tsit sin","5831"
"pài-pu̍t mā chit sin","pai3-put8 ma7 chit sin","pài-pu̍t mā tsit sin","pai3-put8 ma7 tsit sin","5831"
"thâi-káu mā chit su","thai5-kau2 ma7 chit su","thâi-káu mā tsit su","thai5-kau2 ma7 tsit su","5832"
"chò-chiò mā chit su","cho3-chio3 ma7 chit su","tsò-tsiò mā tsit su","tso3-tsio3 ma7 tsit su","5832"
"lóng-chóng","long2-chong2","lóng-tsóng","long2-tsong2","5833"
"chi̍t-pái koh chi̍t-pái","chit8-pai2 koh chit8-pai2","tsi̍t-pái koh tsi̍t-pái","tsit8-pai2 koh tsit8-pai2","5834"
"it sú pah liáu","it su2 pah liau2","it sú pah liáu","it su2 pah liau2","5835"
"oàn seⁿ bô oàn sí","oan3 senn bo5 oan3 si2","uàn senn bô uàn sí","uan3 senn bo5 uan3 si2","5836"
"kòe-liáu sin","koe3-liau2 sin","kuè-liáu sin","kue3-liau2 sin","5837"
"kòe-liáu tāi","koe3-liau2 tai7","kuè-liáu tāi","kue3-liau2 tai7","5837"
"it-phâng hong-sūn","it-phang5 hong-sun7","it-phâng hong-sūn","it-phang5 hong-sun7","5838"
"sī nî peh-chiat","si7 ni5 peh-chiat","sī nî peh-tsiat","si7 ni5 peh-tsiat","5839"
"chia̍h-lāu lāu-hoan-tian","chiah8-lau7 lau7-hoan-tian","tsia̍h-lāu lāu-huan-tian","tsiah8-lau7 lau7-huan-tian","5840"
"chháu-tē lô-kó͘","chhau2-te7 lo5-koo2","tsháu-tē lô-kóo","tshau2-te7 lo5-koo2","5841"
"chi̍t-tang chi̍t-tang chhám","chit8-tang chit8-tang chham2","tsi̍t-tang tsi̍t-tang tshám","tsit8-tang tsit8-tang tsham2","5841"
"chi̍t-nî-thàng-thiⁿ","chit8-ni5-thang3-thinn","tsi̍t-nî-thàng-thinn","tsit8-ni5-thang3-thinn","5842"
"chi̍t-nî thàu-tang","chit8-ni5 thau3-tang","tsi̍t-nî thàu-tang","tsit8-ni5 thau3-tang","5843"
"ni-thâu kàu nî-bóe","ni-thau5 kau3 ni5-boe2","ni-thâu kàu nî-bué","ni-thau5 kau3 ni5-bue2","5844"
"tn̂g-nî-thàng-thiⁿ","tng5-ni5-thang3-thinn","tn̂g-nî-thàng-thinn","tng5-ni5-thang3-thinn","5845"
"bē-piàn-khiàu","be7-pian3-khiau3","bē-piàn-khiàu","be7-pian3-khiau3","5846"
"goân-goân chiàu-kū","goan5-goan5 chiau3-ku7","guân-guân tsiàu-kū","guan5-guan5 tsiau3-ku7","5847"
"chi̍t-pái koh chi̍t-pái","chit8-pai2 koh chit8-pai2","tsi̍t-pái koh tsi̍t-pái","tsit8-pai2 koh tsit8-pai2","5848"
"chóng-láng","chong2-lang2","tsóng-láng","tsong2-lang2","5849"
"la̍k-sái la̍k-jiō","lak8-sai2 lak8-jio7","la̍k-sái la̍k-jiō","lak8-sai2 lak8-jio7","5850"
"káu chia̍h chu̍t-bí","kau2 chiah8 chut8-bi2","káu tsia̍h tsu̍t-bí","kau2 tsiah8 tsut8-bi2","5851"
"sí bô-piàn","si2 bo5-pian3","sí bô-piàn","si2 bo5-pian3","5851"
"chi̍t-kòe-pòaⁿ-kòe","chit8-koe3-poann3-koe3","tsi̍t-kuè-puànn-kuè","tsit8-kue3-puann3-kue3","5852"
"chi̍t-pō͘ chha","chit8-poo7 chha","tsi̍t-pōo tsha","tsit8-poo7 tsha","5853"
"pō͘-pō͘ chha","poo7-poo7 chha","pōo-pōo tsha","poo7-poo7 tsha","5853"
"it ki iô","it ki io5","it ki iô","it ki io5","5854"
"pah hio̍h tāng","pah hioh8 tang7","pah hio̍h tāng","pah hioh8 tang7","5854"
"phīⁿ-lâu ta̍p-tih","phinn7-lau5 tap8-tih","phīnn-lâu ta̍p-tih","phinn7-lau5 tap8-tih","5855"
"it pō͘ teng-thian","it poo7 teng-thian","it pōo ting-thian","it poo7 ting-thian","5856"
"bōe chiūⁿ saⁿ chhùn chúi","boe7 chiunn7 sann chhun3 chui2","buē tsiūnn sann tshùn tsuí","bue7 tsiunn7 sann tshun3 tsui2","5857"
"tio̍h-beh pê-liông-chûn","tioh8-beh pe5-liong5-chun5","tio̍h-beh pê-liông-tsûn","tioh8-beh pe5-liong5-tsun5","5857"
"chi̍t-pái pòaⁿ-pái","chit8-pai2 poann3-pai2","tsi̍t-pái puànn-pái","tsit8-pai2 puann3-pai2","5858"
"chài saⁿ chài sì","chai3 sann chai3 si3","tsài sann tsài sì","tsai3 sann tsai3 si3","5859"
"it-giân put tiòng","it-gian5 put tiong3","it-giân put tiòng","it-gian5 put tiong3","5860"
"chhian giân bû iōng","chhian gian5 bu5 iong7","tshian giân bû iōng","tshian gian5 bu5 iong7","5860"
"kui-óaⁿ-phâng","kui-oann2-phang5","kui-uánn-phâng","kui-uann2-phang5","5861"
"ba̍k-sái lâu ba̍k-sái tih","bak8-sai2 lau5 bak8-sai2 tih","ba̍k-sái lâu ba̍k-sái tih","bak8-sai2 lau5 bak8-sai2 tih","5862"
"ba̍k-sái sì-lâm sûi","bak8-sai2 si3-lam5 sui5","ba̍k-sái sì-lâm suî","bak8-sai2 si3-lam5 sui5","5863"
"chi̍t-pō͘ peh chiūⁿ thiⁿ","chit8-poo7 peh chiunn7 thinn","tsi̍t-pōo peh tsiūnn thinn","tsit8-poo7 peh tsiunn7 thinn","5864"
"bē chia̍h saⁿ-nî sian-sái tio̍h-beh chiūⁿ se-thian","be7 chiah8 sann-ni5 sian-sai2 tioh8-beh chiunn7 se-thian","bē tsia̍h sann-nî sian-sái tio̍h-beh tsiūnn se-thian","be7 tsiah8 sann-ni5 sian-sai2 tioh8-beh tsiunn7 se-thian","5865"
"bōe-chêng o̍h-kiâⁿ tio̍h-beh o̍h poe","boe7-cheng5 oh8-kiann5 tioh8-beh oh8 poe","buē-tsîng o̍h-kiânn tio̍h-beh o̍h pue","bue7-tsing5 oh8-kiann5 tioh8-beh oh8 pue","5866"
"chia̍h-bô saⁿ pé èng-chhài tio̍h-beh chiūⁿ se-thian","chiah8-bo5 sann pe2 eng3-chhai3 tioh8-beh chiunn7 se-thian","tsia̍h-bô sann pé ìng-tshài tio̍h-beh tsiūnn se-thian","tsiah8-bo5 sann pe2 ing3-tshai3 tioh8-beh tsiunn7 se-thian","5867"
"chia̍h-bô saⁿ tè tāu-koaⁿ tio̍h-beh chiūⁿ se-thian","chiah8-bo5 sann te3 tau7-koann tioh8-beh chiunn7 se-thian","tsia̍h-bô sann tè tāu-kuann tio̍h-beh tsiūnn se-thian","tsiah8-bo5 sann te3 tau7-kuann tioh8-beh tsiunn7 se-thian","5868"
"khioh bô sannbûn bōng","khioh bo5 sannbun5 bong7","khioh bô sannbûn bōng","khioh bo5 sannbun5 bong7","5869"
"tio̍h siūⁿ-beh chò thó͘-kong","tioh8 siunn7-beh cho3 thoo2-kong","tio̍h siūnn-beh tsò thóo-kong","tioh8 siunn7-beh tso3 thoo2-kong","5869"
"piàⁿ chi̍t-ê koân-kē","piann3 chit8-e5 koan5-ke7","piànn tsi̍t-ê kuân-kē","piann3 tsit8-e5 kuan5-ke7","5870"
"pí chi̍t-ê su-iâⁿ","pi2 chit8-e5 su-iann5","pí tsi̍t-ê su-iânn","pi2 tsit8-e5 su-iann5","5871"
"it-koat chhu-hiông","it-koat chhu-hiong5","it-kuat tshu-hiông","it-kuat tshu-hiong5","5872"
"piàⁿ chi̍t-ê kang-bó","piann3 chit8-e5 kang-bo2","piànn tsi̍t-ê kang-bó","piann3 tsit8-e5 kang-bo2","5873"
"piàⁿ chi̍t-ê kāu-po̍h","piann3 chit8-e5 kau7-poh8","piànn tsi̍t-ê kāu-po̍h","piann3 tsit8-e5 kau7-poh8","5874"
"khòaⁿ sī beh sí ti-ko iah sí ti-bó","khoann3 si7 beh si2 ti-ko iah si2 ti-bo2","khuànn sī beh sí ti-ko iah sí ti-bó","khuann3 si7 beh si2 ti-ko iah si2 ti-bo2","5875"
"kui-pak-hóe","kui-pak-hoe2","kui-pak-hué","kui-pak-hue2","5876"
"khì tn̂g khì tō͘","khi3 tng5 khi3 too7","khì tn̂g khì tōo","khi3 tng5 khi3 too7","5877"
"khò͘-kha choân-sī kúi","khoo3-kha choan5-si7 kui2","khòo-kha tsuân-sī kuí","khoo3-kha tsuan5-si7 kui2","5878"
"pak-tó͘ lāi theh-theh kúi","pak-too2 lai7 theh-theh kui2","pak-tóo lāi theh-theh kuí","pak-too2 lai7 theh-theh kui2","5879"
"kong-ōe ū la̍t-thâu","kong-oe7 u7 lat8-thau5","kong-uē ū la̍t-thâu","kong-ue7 u7 lat8-thau5","5880"
"hoah chúi ē kian-tàng","hoah chui2 e7 kian-tang3","huah tsuí ē kian-tàng","huah tsui2 e7 kian-tang3","5881"
"chi̍t mi̍h kàng chi̍t mi̍h","chit8 mih8 kang3 chit8 mih8","tsi̍t mi̍h kàng tsi̍t mi̍h","tsit8 mih8 kang3 tsit8 mih8","5882"
"hî hoân hî","hi5 hoan5 hi5","hî huân hî","hi5 huan5 hi5","5883"
"hê hoân hê","he5 hoan5 he5","hê huân hê","he5 huan5 he5","5883"
"teng sī teng","teng si7 teng","ting sī ting","ting si7 ting","5884"
"báu sī báu","bau2 si7 bau2","báu sī báu","bau2 si7 bau2","5884"
"tńg-khì chia̍h ka-kī","tng2-khi3 chiah8 ka-ki7","tńg-khì tsia̍h ka-kī","tng2-khi3 tsiah8 ka-ki7","5885"
"túiⁿ khì chia̍h ka-tī","tuinn2 khi3 chiah8 ka-ti7","tuínn khì tsia̍h ka-tī","tuinn2 khi3 tsiah8 ka-ti7","5885"
"chi̍t- ûn  chi̍t- ûn","chit8- un5  chit8- un5","tsi̍t- ûn  tsi̍t- ûn","tsit8- un5  tsit8- un5","5886"
"chi̍t hng phòa chi̍t hng","chit8 hng phoa3 chit8 hng","tsi̍t hng phuà tsi̍t hng","tsit8 hng phua3 tsit8 hng","5887"
"téng-si koán ē-si","teng2-si koan2 e7-si","tíng-si kuán ē-si","ting2-si kuan2 e7-si","5888"
"tî-thâu koán pùn-ki","ti5-thau5 koan2 pun3-ki","tî-thâu kuán pùn-ki","ti5-thau5 kuan2 pun3-ki","5888"
"ok-lâng chū-iú ok-lâng bôa","ok-lang5 chu7-iu2 ok-lang5 boa5","ok-lâng tsū-iú ok-lâng buâ","ok-lang5 tsu7-iu2 ok-lang5 bua5","5889"
"ok-bé ok-lâng khiâ","ok-be2 ok-lang5 khia5","ok-bé ok-lâng khiâ","ok-be2 ok-lang5 khia5","5890"
"ian-chi-bé tú-tio̍h koan ló-iâ","ian-chi-be2 tu2-tioh8 koan lo2-ia5","ian-tsi-bé tú-tio̍h kuan ló-iâ","ian-tsi-be2 tu2-tioh8 kuan lo2-ia5","5890"
"giâ-kang kā","gia5-kang ka7","giâ-kang kā","gia5-kang ka7","5891"
"ke-bó hah","ke-bo2 hah","ke-bó hah","ke-bo2 hah","5891"
"saⁿ chhian sì chhian","sann chhian si3 chhian","sann tshian sì tshian","sann tshian si3 tshian","5892"
"cha̍p-jī tiám kòng cha̍p-jī ē","chap8-ji7 tiam2 kong3 chap8-ji7 e7","tsa̍p-jī tiám kòng tsa̍p-jī ē","tsap8-ji7 tiam2 kong3 tsap8-ji7 e7","5893"
"it pán it gán","it pan2 it gan2","it pán it gán","it pan2 it gan2","5894"
"sí-khàu","si2-khau3","sí-khàu","si2-khau3","5895"
"pah-pah-khang","pah-pah-khang","pah-pah-khang","pah-pah-khang","5896"
"sù-su sio̍k lut-lut","su3-su siok8 lut-lut","sù-su sio̍k lut-lut","su3-su siok8 lut-lut","5897"
"cha̍p kù káu-kù put","chap8 ku3 kau2-ku3 put","tsa̍p kù káu-kù put","tsap8 ku3 kau2-ku3 put","5897"
"chai it m̄-chai jī","chai it m7-chai ji7","tsai it m̄-tsai jī","tsai it m7-tsai ji7","5898"
"chai hoâiⁿ m̄-chai ti̍t","chai hoainn5 m7-chai tit8","tsai huâinn m̄-tsai ti̍t","tsai huainn5 m7-tsai tit8","5899"
"chai-thâu m̄-chai bóe","chai-thau5 m7-chai boe2","tsai-thâu m̄-tsai bué","tsai-thau5 m7-tsai bue2","5900"
"khioh lâng-ê sái-bóe","khioh lang5-e5 sai2-boe2","khioh lâng-ê sái-bué","khioh lang5-e5 sai2-bue2","5901"
"khioh teng-hóe sái","khioh teng-hoe2 sai2","khioh ting-hué sái","khioh ting-hue2 sai2","5902"
"koân-kē keng","koan5-ke7 keng","kuân-kē king","kuan5-ke7 king","5903"
"lí liu góa soan","li2 liu goa2 soan","lí liu guá suan","li2 liu gua2 suan","5904"
"khì kàu-tè á","khi3 kau3-te3 a2","khì kàu-tè á","khi3 kau3-te3 a2","5905"
"khí-chheh kàu-tè","khi2-chheh kau3-te3","khí-tsheh kàu-tè","khi2-tsheh kau3-te3","5906"
"teng sī teng","teng si7 teng","ting sī ting","ting si7 ting","5907"
"báu sī báu","bau2 si7 bau2","báu sī báu","bau2 si7 bau2","5907"
"chúi-ku hoân chúi-ku","chui2-ku hoan5 chui2-ku","tsuí-ku huân tsuí-ku","tsui2-ku huan5 tsui2-ku","5908"
"chhân-lê hoân chhân-lê","chhan5-le5 hoan5 chhan5-le5","tshân-lê huân tshân-lê","tshan5-le5 huan5 tshan5-le5","5908"
"chho͘-khng hoân chho͘-khng","chhoo-khng hoan5 chhoo-khng","tshoo-khng huân tshoo-khng","tshoo-khng huan5 tshoo-khng","5909"
"phàⁿ-chhek hoân phàⁿ-chhek","phann3-chhek hoan5 phann3-chhek","phànn-tshik huân phànn-tshik","phann3-tshik huan5 phann3-tshik","5909"
"chi̍t hoân chi̍t","chit8 hoan5 chit8","tsi̍t huân tsi̍t","tsit8 huan5 tsit8","5910"
"jī hoân jī","ji7 hoan5 ji7","jī huân jī","ji7 huan5 ji7","5910"
"chi̍t-kho͘ tú-thiⁿ","chit8-khoo tu2-thinn","tsi̍t-khoo tú-thinn","tsit8-khoo tu2-thinn","5911"
"chi̍t-kho͘ nā thiⁿ-thiāu","chit8-khoo na7 thinn-thiau7","tsi̍t-khoo nā thinn-thiāu","tsit8-khoo na7 thinn-thiau7","5912"
"thài-chó͘-ê","thai3-choo2-e5","thài-tsóo-ê","thai3-tsoo2-e5","5913"
"khui-chhùi ham","khui-chhui3 ham","khui-tshuì ham","khui-tshui3 ham","5914"
"lia̍p-lia̍p chhàu","liap8-liap8 chhau3","lia̍p-lia̍p tshàu","liap8-liap8 tshau3","5914"
"kìⁿ kúi sai-kong pe̍h-chha̍t hì","kinn3 kui2 sai-kong peh8-chhat8 hi3","kìnn kuí sai-kong pe̍h-tsha̍t hì","kinn3 kui2 sai-kong peh8-tshat8 hi3","5915"
"chi̍t-chù-hiuⁿ","chit8-chu3-hiunn","tsi̍t-tsù-hiunn","tsit8-tsu3-hiunn","5916"
"chi̍t-ki tek-ko ah -tó chi̍t chûn chài","chit8-ki tek-ko ah -to2 chit8 chun5 chai3","tsi̍t-ki tik-ko ah -tó tsi̍t tsûn tsài","tsit8-ki tik-ko ah -to2 tsit8 tsun5 tsai3","5917"
"pòaⁿ-bīn siong-sek","poann3-bin7 siong-sek","puànn-bīn siong-sik","puann3-bin7 siong-sik","5918"
"khi-kui-pêng","khi-kui-peng5","khi-kui-pîng","khi-kui-ping5","5919"
"óa-kui-pêng","oa2-kui-peng5","uá-kui-pîng","ua2-kui-ping5","5920"
"si-koe oátōa-pêng","si-koe oat2oa7-peng5","si-kue uátuā-pîng","si-kue uat2ua7-ping5","5921"
"kóng Eng-gí","kong2 Eng-gi2","kóng Ing-gí","kong2 Ing-gi2","5922"
"tn̂g thâu lo̍k","tng5 thau5 lok8","tn̂g thâu lo̍k","tng5 thau5 lok8","5923"
"tn̂g kha lo̍k","tng5 kha lok8","tn̂g kha lo̍k","tng5 kha lok8","5924"
"it-bûn-put-ti̍t","it-bun5-put-tit8","it-bûn-put-ti̍t","it-bun5-put-tit8","5925"
"Bí-lī-kian Ha̍p-chiòng-kok","Bi2-li7-kian Hap8-chiong3-kok","Bí-lī-kian Ha̍p-tsiòng-kok","Bi2-li7-kian Hap8-tsiong3-kok","5926"
