"poj_unicode","poj_input","kiplmj_unicode","kiplmj_input","main_id"
"Thiaⁿ chhùi","Thiann chhui3","Thiann tshuì","Thiann tshui3","4744"
"Thiaⁿ bēng","Thiann beng7","Thiann bīng","Thiann bing7","4745"
"Thiaⁿ ū","Thiann u7","Thiann ū","Thiann u7","4746"
"Thiaⁿ bô","Thiann bo5","Thiann bô","Thiann bo5","4747"
"Thiaⁿ-kìⁿ","Thiann-kinn3","Thiann-kìnn","Thiann-kinn3","4748"
"M̄ thiaⁿ","M7 thiann","M̄ thiann","M7 thiann","4749"
"Bē hiáu thiaⁿ","Be7 hiau2 thiann","Bē hiáu thiann","Be7 hiau2 thiann","4750"
"Thiaⁿ bē hiáu","Thiann be7 hiau2","Thiann bē hiáu","Thiann be7 hiau2","4751"
"Thiaⁿ ē tio̍h","Thiann e7 tioh8","Thiann ē tio̍h","Thiann e7 tioh8","4752"
"Thiaⁿ bē tio̍h","Thiann be7 tioh8","Thiann bē tio̍h","Thiann be7 tioh8","4753"
"Thiaⁿ m̄ tio̍h","Thiann m7 tioh8","Thiann m̄ tio̍h","Thiann m7 tioh8","4754"
"Thiaⁿ bē chheng-chhó","Thiann be7 chheng-chho2","Thiann bē tshing-tshó","Thiann be7 tshing-tsho2","4755"
"Thiaⁿ bô chheng-chhó","Thiann bo5 chheng-chho2","Thiann bô tshing-tshó","Thiann bo5 tshing-tsho2","4756"
"Thiaⁿ bô chin","Thiann bo5 chin","Thiann bô tsin","Thiann bo5 tsin","4757"
"Thiaⁿ bô siông-sè","Thiann bo5 siong5-se3","Thiann bô siông-sè","Thiann bo5 siong5-se3","4757"
"Hō͘ góa thiaⁿ-tio̍h","Hoo7 goa2 thiann-tioh8","Hōo guá thiann-tio̍h","Hoo7 gua2 thiann-tioh8","4758"
"Góa ū thiaⁿ-kìⁿ lâng kóng","Goa2 u7 thiann-kinn3 lang5 kong2","Guá ū thiann-kìnn lâng kóng","Gua2 u7 thiann-kinn3 lang5 kong2","4759"
"Bô thiaⁿ-kìⁿ","Bo5 thiann-kinn3","Bô thiann-kìnn","Bo5 thiann-kinn3","4760"
"Chhàu-hīⁿ-lâng bô thiaⁿ-kìⁿ","Chhau3-hinn7-lang5 bo5 thiann-kinn3","Tshàu-hīnn-lâng bô thiann-kìnn","Tshau3-hinn7-lang5 bo5 thiann-kinn3","4761"
"Thiaⁿ","Thiann","Thiann","Thiann","4762"
"Tōa-thiaⁿ","Toa7-thiann","Tuā-thiann","Tua7-thiann","4763"
"Chia̍h pn̄g thiaⁿ","Chiah8 png7 thiann","Tsia̍h pn̄g thiann","Tsiah8 png7 thiann","4764"
"Lâng-kheh thiaⁿ","Lang5-kheh thiann","Lâng-kheh thiann","Lang5-kheh thiann","4765"
"Thiah-phòa","Thiah-phoa3","Thiah-phuà","Thiah-phua3","4766"
"Thiah-khui","Thiah-khui","Thiah-khui","Thiah-khui","4767"
"Lì--khui","Lì--khui","Lì--khui","Lì--khui","4767"
"Thiám","Thiam2","Thiám","Thiam2","4768"
"Thian-chú","Thian-chu2","Thian-tsú","Thian-tsu2","4769"
"Thian-chú-keng","Thian-chu2-keng","Thian-tsú-king","Thian-tsu2-king","4770"
"Thian-chú-sèng-keng","Thian-chu2-seng3-keng","Thian-tsú-sìng-king","Thian-tsu2-sing3-king","4771"
"Thain-chú sèng-chú","Thain-chu2 seng3-chu2","Thain-tsú sìng-tsú","Thain-tsu2 sing3-tsu2","4772"
"Thian-chú sèng-sîn","Thian-chu2 seng3-sin5","Thian-tsú sìng-sîn","Thian-tsu2 sing3-sin5","4773"
"Thian-chú sèng-hū","Thian-chu2 seng3-hu7","Thian-tsú sìng-hū","Thian-tsu2 sing3-hu7","4774"
"Thian-chú-kàu","Thian-chu2-kau3","Thian-tsú-kàu","Thian-tsu2-kau3","4775"
"Thian-chú-kong-kàu","Thian-chu2-kong-kau3","Thian-tsú-kong-kàu","Thian-tsu2-kong-kau3","4776"
"Thian-chú kàu-tn̂g","Thian-chu2 kau3-tng5","Thian-tsú kàu-tn̂g","Thian-tsu2 kau3-tng5","4777"
"Thian-sîn","Thian-sin5","Thian-sîn","Thian-sin5","4778"
"Thiⁿ-sài","Thinn-sai3","Thinn-sài","Thinn-sai3","4778"
"Thian-tông","Thian-tong5","Thian-tông","Thian-tong5","4779"
"Seng thian-tông","Seng thian-tong5","Sing thian-tông","Sing thian-tong5","4780"
"Thian-châi","Thian-chai5","Thian-tsâi","Thian-tsai5","4781"
"Thian-jiân","Thian-jian5","Thian-jiân","Thian-jian5","4782"
"Chū-jiân","Chu7-jian5","Tsū-jiân","Tsu7-jian5","4782"
"Thian-jiân-sek","Thian-jian5-sek","Thian-jiân-sik","Thian-jian5-sik","4783"
"Thian-jiân-sek ê siòng","Thian-jian5-sek e5 siong3","Thian-jiân-sik ê siòng","Thian-jian5-sik e5 siong3","4784"
"Thian-jiân sek ê nńg phìⁿ","Thian-jian5 sek e5 nng2 phinn3","Thian-jiân sik ê nńg phìnn","Thian-jian5 sik e5 nng2 phinn3","4785"
"Thian-hoa","Thian-hoa","Thian-hua","Thian-hua","4786"
"Thian-pông","Thian-pong5","Thian-pông","Thian-pong5","4787"
"Thiāu-á","Thiau7-a2","Thiāu-á","Thiau7-a2","4788"
"Tiān-teng thiāu","Tian7-teng thiau7","Tiān-ting thiāu","Tian7-ting thiau7","4789"
"Tiān-hóe thiāu","Tian7-hoe2 thiau7","Tiān-hué thiāu","Tian7-hue2 thiau7","4789"
"Tiān-ōe thiāu","Tian7-oe7 thiau7","Tiān-uē thiāu","Tian7-ue7 thiau7","4790"
"Tiān-sìn thiāu","Tian7-sin3 thiau7","Tiān-sìn thiāu","Tian7-sin3 thiau7","4790"
"Thiàu","Thiau3","Thiàu","Thiau3","4791"
"Thiàu--khí-lâi","Thiau3--khi2-lai5","Thiàu--khí-lâi","Thiau3--khi2-lai5","4792"
"Thiàu--lo̍h-khì","Thiau3--loh8-khì","Thiàu--lo̍h-khì","Thiau3--loh8-khì","4793"
"Thiau--chhut--khì","Thiau--chhut--khi3","Thiau--tshut--khì","Thiau--tshut--khi3","4794"
"Thiàu--kòe--khì","Thiau3--koe3--khi3","Thiàu--kuè--khì","Thiau3--kue3--khi3","4795"
"Thiàu-bú","Thiau3-bu2","Thiàu-bú","Thiau3-bu2","4796"
"Thiàu-chúi","Thiau3-chui2","Thiàu-tsuí","Thiau3-tsui2","4797"
"Thiau-kang","Thiau-kang","Thiau-kang","Thiau-kang","4798"
"Choan-kang","Choan-kang","Tsuan-kang","Tsuan-kang","4798"
"Thiau ì-kò͘","Thiau i3-koo3","Thiau ì-kòo","Thiau i3-koo3","4799"
"Thiau-kò͘-ì","Thiau-koo3-i3","Thiau-kòo-ì","Thiau-koo3-i3","4799"
"Thiau-tî","Thiau-ti5","Thiau-tî","Thiau-ti5","4799"
"Thiau-chiàn","Thiau-chian3","Thiau-tsiàn","Thiau-tsian3","4800"
"Thih","Thih","Thih","Thih","4801"
"Thih-lō͘","Thih-loo7","Thih-lōo","Thih-loo7","4802"
"Thih-bé","Thih-be2","Thih-bé","Thih-be2","4803"
"Khiâ thih-bé","Khia5 thih-be2","Khiâ thih-bé","Khia5 thih-be2","4804"
"Thih kiô","Thih kio5","Thih kiô","Thih kio5","4805"
"Thih-kńg","Thih-kng2","Thih-kńg","Thih-kng2","4806"
"Thih-kang-chhiúⁿ","Thih-kang-chhiunn2","Thih-kang-tshiúnn","Thih-kang-tshiunn2","4807"
"Thih-kang-tiûⁿ","Thih-kang-tiunn5","Thih-kang-tiûnn","Thih-kang-tiunn5","4807"
"Thîn","Thin5","Thîn","Thin5","4808"
"Ttit-thô","Ttit-tho5","Ttit-thô","Ttit-tho5","4809"
"Chhit-thô","Chhit-tho5","Tshit-thô","Tshit-tho5","4809"
"Thn̂g","Thng5","Thn̂g","Thng5","4810"
"Thn̂g-á","Thng5-a2","Thn̂g-á","Thng5-a2","4811"
"Thn̂g-jiō-pīⁿ","Thng5-jio7-pinn7","Thn̂g-jiō-pīnn","Thng5-jio7-pinn7","4812"
"Thng","Thng","Thng","Thng","4813"
"Thng-sî-á","Thng-si5-a2","Thng-sî-á","Thng-si5-a2","4814"
"Thn̄g","Thng7","Thn̄g","Thng7","4815"
"Thn̄g-sio","Thng7-sio","Thn̄g-sio","Thng7-sio","4815"
"Thǹg","Thng3","Thǹg","Thng3","4816"
"Tǹg-saⁿ","Tng3-sann","Tǹg-sann","Tng3-sann","4817"
"Thǹg ê","Thng3 e5","Thǹg ê","Thng3 e5","4818"
"Thǹg--tio̍h","Thng3--tioh8","Thǹg--tio̍h","Thng3--tioh8","4819"
"Thó","Tho2","Thó","Tho2","4820"
"Thó-lūn","Tho2-lun7","Thó-lūn","Tho2-lun7","4821"
"Thó-siàu","Tho2-siau3","Thó-siàu","Tho2-siau3","4822"
"Thô-á","Tho5-a2","Thô-á","Tho5-a2","4823"
"Thò-tòng","Tho3-tong3","Thò-tòng","Tho3-tong3","4824"
"Thò-tòng--lo̍h","Tho3-tong3--loh8","Thò-tòng--lo̍h","Tho3-tong3--loh8","4825"
"Bô thò-tòng","Bo5 tho3-tong3","Bô thò-tòng","Bo5 tho3-tong3","4826"
"Thô͘-kha","Thoo5-kha","Thôo-kha","Thoo5-kha","4827"
"Sàu thô͘-kha","Sau3 thoo5-kha","Sàu thôo-kha","Sau3 thoo5-kha","4828"
"Thô͘-tāu","Thoo5-tau7","Thôo-tāu","Thoo5-tau7","4829"
"Thô͘-tāu thn̂g-á","Thoo5-tau7 thng5-a2","Thôo-tāu thn̂g-á","Thoo5-tau7 thng5-a2","4830"
"Thó͘-tī kong","Thoo2-ti7 kong","Thóo-tī kong","Thoo2-ti7 kong","4831"
"Thô͘-hún","Thoo5-hun2","Thôo-hún","Thoo5-hun2","4832"
"Thô͘-thòaⁿ","Thoo5-thoann3","Thôo-thuànn","Thoo5-thuann3","4833"
"Thô͘-thòaⁿ sái","Thoo5-thoann3 sai2","Thôo-thuànn sái","Thoo5-thuann3 sai2","4834"
"Thó͘-khùi","Thoo2-khui3","Thóo-khuì","Thoo2-khui3","4835"
"Thó͘ tōa-khùi","Thoo2 toa7-khui3","Thóo tuā-khuì","Thoo2 tua7-khui3","4835"
"Thô͘-chúi sai-hū","Thoo5-chui2 sai-hu7","Thôo-tsuí sai-hū","Thoo5-tsui2 sai-hu7","4836"
"Thò͘-á","Thoo3-a2","Thòo-á","Thoo3-a2","4837"
"Thò͘","Thoo3","Thòo","Thoo3","4838"
"Thoa","Thoa","Thua","Thua","4839"
"Thoa chhia-á","Thoa chhia-a2","Thua tshia-á","Thua tshia-a2","4840"
"Thóaⁿ-chháu","Thoann2-chhau2","Thuánn-tsháu","Thuann2-tshau2","4841"
"Thòaⁿ","Thoann3","Thuànn","Thuann3","4842"
"Thô͘-thòaⁿ","Thoo5-thoann3","Thôo-thuànn","Thoo5-thuann3","4843"
"Hóe-thòaⁿ","Hoe2-thoann3","Hué-thuànn","Hue2-thuann3","4844"
"Liān thòaⁿ","Lian7 thoann3","Liān thuànn","Lian7 thuann3","4845"
"Thoaⁿ-hoán","Thoann-hoan2","Thuann-huán","Thuann-huan2","4846"
"Thoah-á","Thoah-a2","Thuah-á","Thuah-a2","4847"
"Tī thoah-á-lāi","Ti7 thoah-a2-lai7","Tī thuah-á-lāi","Ti7 thuah-a2-lai7","4848"
"Thoân-kàu","Thoan5-kau3","Thuân-kàu","Thuan5-kau3","4849"
"Thoân-kàu kang-chok","Thoan5-kau3 kang-chok","Thuân-kàu kang-tsok","Thuan5-kau3 kang-tsok","4850"
"Thoân-kàu sian-siⁿ","Thoan5-kau3 sian-sinn","Thuân-kàu sian-sinn","Thuan5-kau3 sian-sinn","4851"
"Thoân-tō ha̍k-hāu","Thoan5-to7 hak8-hau7","Thuân-tō ha̍k-hāu","Thuan5-to7 hak8-hau7","4852"
"Thoân-tō ha̍k-seng","Thoan5-to7 hak8-seng","Thuân-tō ha̍k-sing","Thuan5-to7 hak8-sing","4853"
"Thoàn-liān","Thoan3-lian7","Thuàn-liān","Thuan3-lian7","4854"
"Thoân-jiám","Thoan5-jiam2","Thuân-jiám","Thuan5-jiam2","4855"
"Thoân-jiám pīⁿ","Thoan5-jiam2 pinn7","Thuân-jiám pīnn","Thuan5-jiam2 pinn7","4856"
"Thoân-soat","Thoan5-soat","Thuân-suat","Thuan5-suat","4857"
"Thok-jî-só͘","Thok-ji5-soo2","Thok-jî-sóo","Thok-ji5-soo2","4858"
"Thong-ha̍k-sneg","Thong-hak8-sneg","Thong-ha̍k-sneg","Thong-hak8-sneg","4859"
"Thóng-tī","Thong2-ti7","Thóng-tī","Thong2-ti7","4860"
"Thóng-it","Thong2-it","Thóng-it","Thong2-it","4861"
"Thong-ti","Thong-ti","Thong-ti","Thong-ti","4862"
"Thong-kòe","Thong-koe3","Thong-kuè","Thong-kue3","4863"
"Thong-e̍k","Thong-ek8","Thong-i̍k","Thong-ik8","4864"
"Thong-sìn","Thong-sin3","Thong-sìn","Thong-sin3","4865"
"Thong-siong","Thong-siong","Thong-siong","Thong-siong","4866"
"Thong-kan","Thong-kan","Thong-kan","Thong-kan","4867"
"Thòng-hòe","Thong3-hoe3","Thòng-huè","Thong3-hue3","4868"
"Thòng-hòe-keng","Thong3-hoe3-keng","Thòng-huè-king","Thong3-hue3-king","4869"
"Thòng-khó͘","Thong3-khoo2","Thòng-khóo","Thong3-khoo2","4870"
"Thòng-hīn","Thong3-hin7","Thòng-hīn","Thong3-hin7","4871"
"Thuh","Thuh","Thuh","Thuh","4872"
"Thuh chhùi-khí","Thuh chhui3-khi2","Thuh tshuì-khí","Thuh tshui3-khi2","4873"
"Thui","Thui","Thui","Thui","4874"
"Lâu-thui","Lau5-thui","Lâu-thui","Lau5-thui","4875"
"Thúi","Thui2","Thuí","Thui2","4876"
"Kha-thúi","Kha-thui2","Kha-thuí","Kha-thui2","4876"
"Ti thùi","Ti thui3","Ti thuì","Ti thui3","4877"
"Hóe-thúi","Hoe2-thui2","Hué-thuí","Hue2-thui2","4878"
"Thûi-á","Thui5-a2","Thuî-á","Thui5-a2","4879"
"Kòng-thûi-á","Kong3-thui5-a2","Kòng-thuî-á","Kong3-thui5-a2","4879"
"Thun","Thun","Thun","Thun","4880"
"Thun--lo̍h-khì","Thun--loh8-khi3","Thun--lo̍h-khì","Thun--loh8-khi3","4881"
"Thun bē lo̍h-khì","Thun be7 loh8-khi3","Thun bē lo̍h-khì","Thun be7 loh8-khi3","4882"
"Thūn","Thun7","Thūn","Thun7","4883"
"Thun-lún","Thun-lun2","Thun-lún","Thun-lun2","4884"
"Tī","Ti7","Tī","Ti7","4885"
"Tī sèng-tn̂g lāi","Ti7 seng3-tng5 lai7","Tī sìng-tn̂g lāi","Ti7 sing3-tng5 lai7","4886"
"Tī snèg-tn̂g gōa","Ti7 sneg3-tng5 goa7","Tī snèg-tn̂g guā","Ti7 sneg3-tng5 gua7","4887"
"Tī sèng-tn̂g piⁿ","Ti7 seng3-tng5 pinn","Tī sìng-tn̂g pinn","Ti7 sing3-tng5 pinn","4888"
"Tī sèng-tn̂g ê piⁿ-á","Ti7 seng3-tng5 e5 pinn-a2","Tī sìng-tn̂g ê pinn-á","Ti7 sing3-tng5 e5 pinn-a2","4888"
"Tī sèng-tn̂g āu","Ti7 seng3-tng5 au7","Tī sìng-tn̂g āu","Ti7 sing3-tng5 au7","4889"
"Tī snèg-tn̂g chêng","Ti7 sneg3-tng5 cheng5","Tī snèg-tn̂g tsîng","Ti7 sneg3-tng5 tsing5","4890"
"Tī sèng-tn̂gê chhù-téng","Ti7 seng3-tng5e5 chhu3-teng2","Tī sìng-tn̂gê tshù-tíng","Ti7 sing3-tng5e5 tshu3-ting2","4891"
"Tī sèng-tm̂g kha","Ti7 seng3-tmg5 kha","Tī sìng-tm̂g kha","Ti7 sing3-tmg5 kha","4892"
"Tī chia","Ti7 chia","Tī tsia","Ti7 tsia","4893"
"Tī hia","Ti7 hia","Tī hia","Ti7 hia","4894"
"Ū tī--leh","U7 ti7--leh","Ū tī--leh","U7 ti7--leh","4895"
"Bô tī--leh","Bo5 ti7--leh","Bô tī--leh","Bo5 ti7--leh","4896"
"Tī toh-kha","Ti7 toh-kha","Tī toh-kha","Ti7 toh-kha","4897"
"Tī toh-téng","Ti7 toh-teng2","Tī toh-tíng","Ti7 toh-ting2","4898"
"Tī thô͘-kha","Ti7 thoo5-kha","Tī thôo-kha","Ti7 thoo5-kha","4899"
"Tī-sî","Ti7-si5","Tī-sî","Ti7-si5","4900"
"Tang-sî","Tang-si5","Tang-sî","Tang-si5","4900"
"Ti","Ti","Ti","Ti","4901"
"Ti-bah","Ti-bah","Ti-bah","Ti-bah","4902"
"Ti-koaⁿ","Ti-koann","Ti-kuann","Ti-kuann","4903"
"Ti-iû","Ti-iu5","Ti-iû","Ti-iu5","4904"
"Tī","Ti7","Tī","Ti7","4905"
"Ēng tī chia̍h pn̄g","Eng7 ti7 chiah8 png7","Īng tī tsia̍h pn̄g","Ing7 ti7 tsiah8 png7","4906"
"Ti-tu","Ti-tu","Ti-tu","Ti-tu","4907"
"Ti-tu-si","Ti-tu-si","Ti-tu-si","Ti-tu-si","4908"
"Ti-tu-be̍h-bāng","Ti-tu-be̍h-bang7","Ti-tu-be̍h-bāng","Ti-tu-be̍h-bang7","4908"
"Tī","Ti7","Tī","Ti7","4909"
"Tì","Ti3","Tì","Ti3","4910"
"Tī-thâu","Ti7-thau5","Tī-thâu","Ti7-thau5","4911"
"Tî","Ti5","Tî","Ti5","4912"
"Hî-tî","Hi5-ti5","Hî-tî","Hi5-ti5","4913"
"Khui hî-tî","Khui hi5-ti5","Khui hî-tî","Khui hi5-ti5","4914"
"Ku̍t hî-tî","Kut8 hi5-ti5","Ku̍t hî-tî","Kut8 hi5-ti5","4915"
"Chheng hî-tî","Chheng hi5-ti5","Tshing hî-tî","Tshing hi5-ti5","4916"
"Tiān-tî","Tian7-ti5","Tiān-tî","Tian7-ti5","4917"
"Tî-liáu...í gōa...","Ti5-liau2...i2 goa7...","Tî-liáu...í guā...","Ti5-liau2...i2 gua7...","4918"
"Tì-sek","Ti3-sek","Tì-sik","Ti3-sik","4919"
"Tī-liâu","Ti7-liau5","Tī-liâu","Ti7-liau5","4920"
"Tiⁿ","Tinn","Tinn","Tinn","4921"
"Tīⁿ","Tinn7","Tīnn","Tinn7","4922"
"Chi̍t poe tīⁿ tīⁿ","Chit8 poe tinn7 tinn7","Tsi̍t pue tīnn tīnn","Tsit8 pue tinn7 tinn7","4923"
"Tîⁿ","Tinn5","Tînn","Tinn5","4924"
"Ko-ko-tîⁿ","Ko-ko-tinn5","Ko-ko-tînn","Ko-ko-tinn5","4925"
"Tìⁿ","Tinn3","Tìnn","Tinn3","4926"
"Tìⁿ m̄ chai","Tinn3 m7 chai","Tìnn m̄ tsai","Tinn3 m7 tsai","4927"
"Tìⁿ m̄ bat","Tinn3 m7 bat","Tìnn m̄ bat","Tinn3 m7 bat","4928"
"Tìⁿ bô thaⁿ--kìⁿ","Tinn3 bo5 thann--kinn3","Tìnn bô thann--kìnn","Tinn3 bo5 thann--kinn3","4929"
"Tì khong","Ti3 khong","Tì khong","Ti3 khong","4930"
"Tìⁿ khong tìⁿ gōng","Tinn3 khong tinn3 gong7","Tìnn khong tìnn gōng","Tinn3 khong tinn3 gong7","4930"
"Tiāⁿ-tiāⁿ","Tiann7-tiann7","Tiānn-tiānn","Tiann7-tiann7","4931"
"Tiāⁿ-tio̍h","Tiann7-tioh8","Tiānn-tio̍h","Tiann7-tioh8","4932"
"Tiāⁿ-kim","Tiann7-kim","Tiānn-kim","Tiann7-kim","4933"
"Tiàⁿ","Tiann3","Tiànn","Tiann3","4934"
"Tiâⁿ","Tiann5","Tiânn","Tiann5","4935"
"Tia̍h","Tiah8","Tia̍h","Tiah8","4936"
"Tia̍h-bí","Tiah8-bi2","Tia̍h-bí","Tiah8-bi2","4937"
"Tia̍h thô͘-tāu","Tiah8 thoo5-tau7","Tia̍h thôo-tāu","Tiah8 thoo5-tau7","4938"
"Tia̍h be̍h-á","Tiah8 beh8-a2","Tia̍h be̍h-á","Tiah8 beh8-a2","4939"
"Tiám","Tiam2","Tiám","Tiam2","4940"
"Chi̍t tiám-á-kiáⁿ","Chit8 tiam2-a2-kiann2","Tsi̍t tiám-á-kiánn","Tsit8 tiam2-a2-kiann2","4941"
"Chi̍t tiám-cheng","Chit8 tiam2-cheng","Tsi̍t tiám-tsing","Tsit8 tiam2-tsing","4942"
"Tiám pòaⁿ","Tiam2 poann3","Tiám puànn","Tiam2 puann3","4943"
"Kúi tiám-cheng","Kui2 tiam2-cheng","Kuí tiám-tsing","Kui2 tiam2-tsing","4944"
"Saⁿ tiám-cheng","Sann tiam2-cheng","Sann tiám-tsing","Sann tiam2-tsing","4945"
"Saⁿ tiám gōa","Sann tiam2 goa7","Sann tiám guā","Sann tiam2 gua7","4946"
"La̍k tiám sì cha̍p gō͘ hun","Lak8 tiam2 si3 chap8 goo7 hun","La̍k tiám sì tsa̍p gōo hun","Lak8 tiam2 si3 tsap8 goo7 hun","4947"
"Tē kúi tiám-cheng","Te7 kui2 tiam2-cheng","Tē kuí tiám-tsing","Te7 kui2 tiam2-tsing","4948"
"Nn̄g tiám cheng kú","Nng7 tiam2 cheng ku2","Nn̄g tiám tsing kú","Nng7 tiam2 tsing ku2","4949"
"Thâu tiám-cheng","Thau5 tiam2-cheng","Thâu tiám-tsing","Thau5 tiam2-tsing","4950"
"Chòe āu hit tiám-cheng","Choe3 au7 hit tiam2-cheng","Tsuè āu hit tiám-tsing","Tsue3 au7 hit tiam2-tsing","4951"
"Tiám la̍h-chek","Tiam2 lah8-chek","Tiám la̍h-tsik","Tiam2 lah8-tsik","4952"
"Tiám tiān-hóe","Tiam2 tian7-hoe2","Tiám tiān-hué","Tiam2 tian7-hue2","4953"
"Tiám-teng","Tiam2-teng","Tiám-ting","Tiam2-ting","4954"
"Tiàm","Tiam3","Tiàm","Tiam3","4955"
"Tiàm","Tiam3","Tiàm","Tiam3","4956"
"Chheh-tiàm","Chheh-tiam3","Tsheh-tiàm","Tsheh-tiam3","4957"
"Thì thâu tiàm","Thi3 thau5 tiam3","Thì thâu tiàm","Thi3 thau5 tiam3","4958"
"Cha̍p-hòe-tiàm","Chap8-hoe3-tiam3","Tsa̍p-huè-tiàm","Tsap8-hue3-tiam3","4959"
"Piáⁿ-tiàm","Piann2-tiam3","Piánn-tiàm","Piann2-tiam3","4960"
"Pn̄g tiàm","Png7 tiam3","Pn̄g tiàm","Png7 tiam3","4961"
"Si̍t-tn̂g","Sit8-tng5","Si̍t-tn̂g","Sit8-tng5","4961"
"Chhài-tiàm","Chhai3-tiam3","Tshài-tiàm","Tshai3-tiam3","4962"
"Tê-tiàm-á","Te5-tiam3-a2","Tê-tiàm-á","Te5-tiam3-a2","4963"
"Pah-hòe-tiàm","Pah-hoe3-tiam3","Pah-huè-tiàm","Pah-hue3-tiam3","4964"
"Tiàm-thâu","Tiam3-thau5","Tiàm-thâu","Tiam3-thau5","4965"
"Tiàm oân","Tiam3 oan5","Tiàm uân","Tiam3 uan5","4966"
"Tiàm miâ","Tiam3 mia5","Tiàm miâ","Tiam3 mia5","4967"
"Tiám miâ","Tiam2 mia5","Tiám miâ","Tiam2 mia5","4968"
"Tiám-sim","Tiam2-sim","Tiám-sim","Tiam2-sim","4969"
"Chia̍h  tiám-sim","Chiah8  tiam2-sim","Tsia̍h  tiám-sim","Tsiah8  tiam2-sim","4970"
"Tiām","Tiam7","Tiām","Tiam7","4971"
"Tiām--khì","Tiam7--khi3","Tiām--khì","Tiam7--khi3","4972"
"Tiān-thô͘","Tian7-thoo5","Tiān-thôo","Tian7-thoo5","4973"
"Tiān","Tian7","Tiān","Tian7","4974"
"Tiān-tō͘","Tian7-too7","Tiān-tōo","Tian7-too7","4975"
"Tiān--tio̍h","Tian7--tioh8","Tiān--tio̍h","Tian7--tioh8","4976"
"Tiān-iáⁿ","Tian7-iann2","Tiān-iánn","Tian7-iann2","4977"
"Khì khòaⁿ tiān-iáⁿ","Khi3 khoann3 tian7-iann2","Khì khuànn tiān-iánn","Khi3 khuann3 tian7-iann2","4978"
"Tiān-khì","Tian7-khi3","Tiān-khì","Tian7-khi3","4979"
"Tiān-pò","Tian7-po3","Tiān-pò","Tian7-po3","4980"
"Phah tiān-pò","Phah tian7-po3","Phah tiān-pò","Phah tian7-po3","4981"
"Kòmg tiān-pò","Komg3 tian7-po3","Kòmg tiān-pò","Komg3 tian7-po3","4981"
"Tiān-pò-chîⁿ","Tian7-po3-chinn5","Tiān-pò-tsînn","Tian7-po3-tsinn5","4982"
"Tiān-sìn-kio̍k","Tian7-sin3-kiok8","Tiān-sìn-kio̍k","Tian7-sin3-kiok8","4983"
"Tiān-sìn-thiâu","Tian7-sin3-thiau5","Tiān-sìn-thiâu","Tian7-sin3-thiau5","4984"
"Tiān-ōe-thiâu","Tian7-oe7-thiau5","Tiān-uē-thiâu","Tian7-ue7-thiau5","4984"
"Tiān-teng","Tian7-teng","Tiān-ting","Tian7-ting","4985"
"Tiān-hóe","Tian7-hoe2","Tiān-hué","Tian7-hue2","4986"
"Tiān-hòe-thiāu","Tian7-hoe3-thiau7","Tiān-huè-thiāu","Tian7-hue3-thiau7","4987"
"Tiān-teng-thiāu","Tian7-teng-thiau7","Tiān-ting-thiāu","Tian7-ting-thiau7","4987"
"Khan tiān-hóe","Khan tian7-hoe2","Khan tiān-hué","Khan tian7-hue2","4988"
"Tiān-pió","Tian7-pio2","Tiān-pió","Tian7-pio2","4989"
"Pōng-pió","Pong7-pio2","Pōng-pió","Pong7-pio2","4989"
"Khan tiān-hóe sai-hū","Khan tian7-hoe2 sai-hu7","Khan tiān-hué sai-hū","Khan tian7-hue2 sai-hu7","4990"
"Tiān-ōe","Tian7-oe7","Tiān-uē","Tian7-ue7","4991"
"Phah tiān-ōe","Phah tian7-oe7","Phah tiān-uē","Phah tian7-ue7","4992"
"Kòng tiān-ōe","Kong3 tian7-oe7","Kòng tiān-uē","Kong3 tian7-ue7","4992"
"Khà tiān-ōe","Kha3 tian7-oe7","Khà tiān-uē","Kha3 tian7-ue7","4992"
"Tiān-ōe-hoan","Tian7-oe7-hoan","Tiān-uē-huan","Tian7-ue7-huan","4993"
"Tiān-sòaⁿ","Tian7-soann3","Tiān-suànn","Tian7-suann3","4994"
"Tiān-kiû","Tian7-kiu5","Tiān-kiû","Tian7-kiu5","4995"
"Tiān-lêng","Tian7-leng5","Tiān-lîng","Tian7-ling5","4996"
"Ji̍h tiān-lêng","Jih8 tian7-leng5","Ji̍h tiān-lîng","Jih8 tian7-ling5","4997"
"Tiān-sìⁿ","Tian7-sinn3","Tiān-sìnn","Tian7-sinn3","4998"
"Tiān-tî","Tian7-ti5","Tiān-tî","Tian7-ti5","4999"
"Hoat-tiān","Hoat-tian7","Huat-tiān","Huat-tian7","5000"
"Hoat-tiān-ki","Hoat-tian7-ki","Huat-tiān-ki","Huat-tian7-ki","5001"
"Pī-lûi-chiam","Pi7-lui5-chiam","Pī-luî-tsiam","Pi7-lui5-tsiam","5002"
"Thau-tiān","Thau-tian7","Thau-tiān","Thau-tian7","5003"
"Tiān liáu--khì","Tian7 liau2--khi3","Tiān liáu--khì","Tian7 liau2--khi3","5004"
"Bô tiān","Bo5 tian7","Bô tiān","Bo5 tian7","5004"
"Tiān bô lâi","Tian7 bo5 lai5","Tiān bô lâi","Tian7 bo5 lai5","5005"
"Sit tiān","Sit tian7","Sit tiān","Sit tian7","5006"
"Lāu tiān","Lau7 tian7","Lāu tiān","Lau7 tian7","5007"
