poj_unicode,poj_input,kiplmj_unicode,kiplmj_input,main_id
chiūⁿ-siap-bōe-liap,chiunn7-siap-boe7-liap,tsiūnn-siap-buē-liap,tsiunn7-siap-bue7-liap,293
"ē-pòaⁿ-mê",e7-poann3-me5,ē-puànn-mê,e7-puann3-me5,294
"ē-pòaⁿ-mî",e7-poann3-mi5,ē-puànn-mî,e7-puann3-mi5,294
chiūⁿ-chhī,chiunn7-chhi7,tsiūnn-tshī,tsiunn7-tshi7,295
hē-pún,he7-pun2,hē-pún,he7-pun2,296
tōa-pún,toa7-pun2,tuā-pún,tua7-pun2,297
sió-tòaⁿ,sio2-toann3,sió-tuànn,sio2-tuann3,298
chiūⁿ-ba̍k,chiunn7-bak8,tsiūnn-ba̍k,tsiunn7-bak8,299
kháu-pe̍h,khau2-peh8,kháu-pe̍h,khau2-peh8,300
tōa-ba̍k,toa7-bak8,tuā-ba̍k,tua7-bak8,301
sió-seng,sio2-seng,sió-sing,sio2-sing,302
sió-gio̍k-á,sio2-giok8-a2,sió-gio̍k-á,sio2-giok8-a2,303
sió-pe̍h-chhài,sio2-peh8-chhai3,sió-pe̍h-tshài,sio2-peh8-tshai3,304
Tāi-kah-chhio̍h,Tai7-kah-chhioh8,Tāi-kah-tshio̍h,Tai7-kah-tshioh8,305
chiūⁿ-jīm,chiunn7-jim7,tsiūnn-jīm,tsiunn7-jim7,306
chiūⁿ-līm,chiunn7-lim7,tsiūnn-līm,tsiunn7-lim7,306
kiú-gióng,kiu2-giong2,kiú-gióng,kiu2-giong2,307
kiú-ióng,kiu2-iong2,kiú-ióng,kiu2-iong2,307
kan-hiu,kan-hiu,kan-hiu,kan-hiu,308
tōa-miâ,toa7-mia5,tuā-miâ,tua7-mia5,309
tōa-kiáⁿ,toa7-kiann2,tuā-kiánn,tua7-kiann2,310
sió-miâ,sio2-mia5,sió-miâ,sio2-mia5,311
sió-kiáⁿ,sio2-kiann2,sió-kiánn,sio2-kiann2,312
tāi-tông-á,tai7-tong5-a2,tāi-tông-á,tai7-tong5-a2,313
siōng hó,siong7 ho2,siōng hó,siong7 ho2,314
siāng hó,siang7 ho2,siāng hó,siang7 ho2,314
iā hó,ia7 ho2,iā hó,ia7 ho2,315
"ā-hó",a7-ho2,ā-hó,a7-ho2,315
thó͘-tē,thoo2-te7,thóo-tē,thoo2-te7,316
thó͘-tōe,thoo2-toe7,thóo-tuē,thoo2-tue7,316
Thó͘-tī-kong,Thoo2-ti7-kong,Thóo-tī-kong,Thoo2-ti7-kong,317
Thó͘-lī-kong,Thoo2-li7-kong,Thóo-lī-kong,Thoo2-li7-kong,317
e-chái-á,e-chai2-a2,e-tsái-á,e-tsai2-a2,318
tōa-hīⁿ,toa7-hinn7,tuā-hīnn,tua7-hinn7,319
tōa-hī,toa7-hi7,tuā-hī,tua7-hi7,319
tōa-chi̍h,toa7-chih8,tuā-tsi̍h,tua7-tsih8,320
tōa-peh,toa7-peh,tuā-peh,tua7-peh,321
tōa-uī,toa7-ui7,tuā-uī,tua7-ui7,322
kang-chok,kang-chok,kang-tsok,kang-tsok,323
San-phek-Eng-tâi,San-phek-Eng-tai5,San-phik-Ing-tâi,San-phik-Ing-tai5,324
tōa-kīm,toa7-kim7,tuā-kīm,tua7-kim7,325
soaⁿ-bóe-liu,soann-boe2-liu,suann-bué-liu,suann-bue2-liu,326
soaⁿ-bé-liu,soann-be2-liu,suann-bé-liu,suann-be2-liu,326
chú-tē,chu2-te7,tsú-tē,tsu2-te7,327
sió-tī,sio2-ti7,sió-tī,sio2-ti7,328
chú-tē-hì,chu2-te7-hi3,tsú-tē-hì,tsu2-te7-hi3,329
saⁿ-keⁿ,sann-kenn,sann-kenn,sann-kenn,330
saⁿ-kiⁿ,sann-kinn,sann-kinn,sann-kinn,330
saⁿ-keⁿ-pòaⁿ-mê,sann-kenn-poann3-me5,sann-kenn-puànn-mê,sann-kenn-puann3-me5,331
saⁿ-kiⁿ-pòaⁿ-mî,sann-kinn-poann3-mi5,sann-kinn-puànn-mî,sann-kinn-puann3-mi5,331
kháu-chàu,khau2-chau3,kháu-tsàu,khau2-tsau3,332
sió-tō͘,sio2-too7,sió-tōo,sio2-too7,333
tōa-tō͘-kui,toa7-too7-kui,tuā-tōo-kui,tua7-too7-kui,334
saⁿ-kak,sann-kak,sann-kak,sann-kak,335
kiú-kiàn,kiu2-kian3,kiú-kiàn,kiu2-kian3,336
soaⁿ-kok,soann-kok,suann-kok,suann-kok,337
chhoan-kiong,chhoan-kiong,tshuan-kiong,tshuan-kiong,338
chhoan-pòe,chhoan-poe3,tshuan-puè,tshuan-pue3,339
kan-pòe,kan-poe3,kan-puè,kan-pue3,340
Chhian-lí-gán,Chhian-li2-gan2,Tshian-lí-gán,Tshian-li2-gan2,341
saⁿ-kak-thang,sann-kak-thang,sann-kak-thang,sann-kak-thang,342
saⁿ-kak-khò͘,sann-kak-khoo3,sann-kak-khòo,sann-kak-khoo3,343
chhian-lí-kiàⁿ,chhian-li2-kiann3,tshian-lí-kiànn,tshian-li2-kiann3,344
kú--lâi,ku2--lai5,kú--lâi,ku2--lai5,345
kháu-keng,khau2-keng,kháu-king,khau2-king,346
tāi-sài,tai7-sai3,tāi-sài,tai7-sai3,347
sió-sū,sio2-su7,sió-sū,sio2-su7,348
siáu-sú,siau2-su2,siáu-sú,siau2-su2,349
kang-sū,kang-su7,kang-sū,kang-su7,350
lú-jî,lu2-ji5,lú-jî,lu2-ji5,351
lú-lî,lu2-li5,lú-lî,lu2-li5,351
sió-chek,sio2-chek,sió-tsik,sio2-tsik,352
sió-kńg-á,sio2-kng2-a2,sió-kńg-á,sio2-kng2-a2,353
sió-jî-kho,sio2-ji5-kho,sió-jî-kho,sio2-ji5-kho,354
sió-lî-kho,sio2-li5-kho,sió-lî-kho,sio2-li5-kho,354
siáu-jî-kho,siau2-ji5-kho,siáu-jî-kho,siau2-ji5-kho,354
siáu-lî-kho,siau2-li5-kho,siáu-lî-kho,siau2-li5-kho,354
sió-jî-bâ-pì,sio2-ji5-ba5-pi3,sió-jî-bâ-pì,sio2-ji5-ba5-pi3,355
sió-lî-bâ-pì,sio2-li5-ba5-pi3,sió-lî-bâ-pì,sio2-li5-ba5-pi3,355
soaⁿ-phiâⁿ,soann-phiann5,suann-phiânn,suann-phiann5,356
tiūⁿ-ḿ,tiunn7-m2,tiūnn-ḿ,tiunn7-m2,357
tōa-ḿ,toa7-m2,tuā-ḿ,tua7-m2,358
tōa-chí,toa7-chi2,tuā-tsí,tua7-tsi2,359
tōa-ché,toa7-che2,tuā-tsé,tua7-tse2,359
tōa-ko͘,toa7-koo,tuā-koo,tua7-koo,360
sió-mōe,sio2-moe7,sió-muē,sio2-mue7,361
sió-bē,sio2-be7,sió-bē,sio2-be7,361
sió-chiá,sio2-chia2,sió-tsiá,sio2-tsia2,362
sió-ko͘,sio2-koo,sió-koo,sio2-koo,363
tiūⁿ-ḿ-pô,tiunn7-m2-po5,tiūnn-ḿ-pô,tiunn7-m2-po5,364
"ē-té",e7-te2,ē-té,e7-te2,365
"ē-tóe",e7-toe2,ē-tué,e7-tue2,365
ta-koaⁿ,ta-koann,ta-kuann,ta-kuann,366
tōa-koaⁿ-hó͘,toa7-koann-hoo2,tuā-kuann-hóo,tua7-kuann-hoo2,367
thó͘-sèng,thoo2-seng3,thóo-sìng,thoo2-sing3,368
hē-sèⁿ-miā,he7-senn3-mia7,hē-sènn-miā,he7-senn3-mia7,369
hē-sìⁿ-miā,he7-sinn3-mia7,hē-sìnn-miā,he7-sinn3-mia7,369
tōa-pâng,toa7-pang5,tuā-pâng,tua7-pang5,370
tōa-thoa,toa7-thoa,tuā-thua,tua7-thua,371
e-hng,e-hng,e-hng,e-hng,372
"ĕng",eng9,i̋ng,ing9,372
soaⁿ-tang-pe̍h-á,soann-tang-peh8-a2,suann-tang-pe̍h-á,suann-tang-peh8-a2,373
e-hng-àm,e-hng-am3,e-hng-àm,e-hng-am3,374
eng-àm,eng-am3,ing-àm,ing-am3,374
khit--ê,khit--e5,khit--ê,khit--e5,375
thó͘-ti̍t,thoo2-tit8,thóo-ti̍t,thoo2-tit8,376
saⁿ-ki-chhiú,sann-ki-chhiu2,sann-ki-tshiú,sann-ki-tshiu2,377
kú-tn̂g,ku2-tng5,kú-tn̂g,ku2-tng5,378
chhian-kim,chhian-kim,tshian-kim,tshian-kim,379
saⁿ-tn̂g-nn̄g-té,sann-tng5-nng7-te2,sann-tn̂g-nn̄g-té,sann-tng5-nng7-te2,380
chhiūⁿ-chheⁿ-thî,chhiunn7-chhenn-thi5,tshiūnn-tshenn-thî,tshiunn7-tshenn-thi5,381
chhiūⁿ-chhiⁿ-thî,chhiunn7-chhinn-thi5,tshiūnn-tshinn-thî,tshiunn7-tshinn-thi5,381
chhiūⁿ-chheⁿ-tî,chhiunn7-chhenn-ti5,tshiūnn-tshenn-tî,tshiunn7-tshenn-ti5,381
chhiūⁿ-chhiⁿ-tî,chhiunn7-chhinn-ti5,tshiūnn-tshinn-tî,tshiunn7-tshinn-ti5,381
kú-tn̂g-pēⁿ,ku2-tng5-penn7,kú-tn̂g-pēnn,ku2-tng5-penn7,382
kú-tn̂g-pīⁿ,ku2-tng5-pinn7,kú-tn̂g-pīnn,ku2-tng5-pinn7,382
chhian-kim-phó͘,chhian-kim-phoo2,tshian-kim-phóo,tshian-kim-phoo2,383
tāi-piān,tai7-pian7,tāi-piān,tai7-pian7,384
tōa-chûn--nî,toa7-chun5--ni5,tuā-tsûn--nî,tua7-tsun5--ni5,385
tōa-î,toa7-i5,tuā-î,tua7-i5,386
Siōng-tè,Siong7-te3,Siōng-tè,Siong7-te3,387
Siōng-tè-kong,Siong7-te3-kong,Siōng-tè-kong,Siong7-te3-kong,388
sàm-su,sam3-su,sàm-su,sam3-su,389
tōa-aū--ji̍t,toa7-au7--jit8,tuā-āu--ji̍t,tua7-au7--jit8,390
tōa-aū--li̍t,toa7-au7--lit8,tuā-āu--li̍t,tua7-au7--lit8,390
tōa-aū--nî,toa7-au7--ni5,tuā-āu--nî,tua7-au7--ni5,391
soaⁿ-aū-chiáu,soann-au7-chiau2,suann-āu-tsiáu,suann-au7-tsiau2,392
iā sī,ia7 si7,iā sī,ia7 si7,393
"ā sī",a7 si7,ā sī,a7 si7,393
chiah-sī,chiah-si7,tsiah-sī,tsiah-si7,394
tōa-cho̍h--ji̍t,toa7-choh8--jit8,tuā-tso̍h--ji̍t,tua7-tsoh8--jit8,395
tōa-cho̍h--li̍t,toa7-choh8--lit8,tuā-tso̍h--li̍t,tua7-tsoh8--lit8,395
tōa-bó͘,toa7-boo2,tuā-bóo,tua7-boo2,396
soaⁿ-tōng,soann-tong7,suann-tōng,suann-tong7,397
sam-seng,sam-seng,sam-sing,sam-sing,398
Sam-kài-kong,Sam-kai3-kong,Sam-kài-kong,Sam-kai3-kong,399
sam-kài-niû-á,sam-kai3-niu5-a2,sam-kài-niû-á,sam-kai3-niu5-a2,400
san-tin-hái-bī,san-tin-hai2-bi7,san-tin-hái-bī,san-tin-hai2-bi7,401
soaⁿ-tang-o,soann-tang-o,suann-tang-o,suann-tang-o,402
kē-im,ke7-im,kē-im,ke7-im,403
khit-chia̍h,khit-chiah8,khit-tsia̍h,khit-tsiah8,404
kháu-bīn,khau2-bin7,kháu-bīn,khau2-bin7,405
kháu-im,khau2-im,kháu-im,khau2-im,406
khit-chia̍h-miā,khit-chiah8-mia7,khit-tsia̍h-miā,khit-tsiah8-mia7,407
tōa-bīn-sîn,toa7-bin7-sin5,tuā-bīn-sîn,tua7-bin7-sin5,408
khit-chia̍h-khîm,khit-chiah8-khim5,khit-tsia̍h-khîm,khit-tsiah8-khim5,409
khit-chia̍h-thâu,khit-chiah8-thau5,khit-tsia̍h-thâu,khit-tsiah8-thau5,410
thó͘-húi,thoo2-hui2,thóo-huí,thoo2-hui2,411
tōa-chhù,toa7-chhu3,tuā-tshù,tua7-tshu3,412
tōa-ko,toa7-ko,tuā-ko,tua7-ko,413
kē-chhù-á,ke7-chhu3-a2,kē-tshù-á,ke7-tshu3-a2,414
tōa-niû-ko͘,toa7-niu5-koo,tuā-niû-koo,tua7-niu5-koo,415
kháu-chō,khau2-cho7,kháu-tsō,khau2-tso7,416
thó͘-sai,thoo2-sai,thóo-sai,thoo2-sai,417
tōa-sun,toa7-sun,tuā-sun,tua7-sun,418
ta-ke,ta-ke,ta-ke,ta-ke,419
chú-kiong,chu2-kiong,tsú-kiong,tsu2-kiong,420
soaⁿ-khàm,soann-kham3,suann-khàm,suann-kham3,421
tōa-ke-kháu,toa7-ke-khau2,tuā-ke-kháu,tua7-ke-khau2,422
ta-ke-koaⁿ,ta-ke-koann,ta-ke-kuann,ta-ke-kuann,423
chú-sî,chu2-si5,tsú-sî,tsu2-si5,424
chiūⁿ-toh,chiunn7-toh,tsiūnn-toh,tsiunn7-toh,425
kháu-khì,khau2-khi3,kháu-khì,khau2-khi3,426
tāi-khì,tai7-khi3,tāi-khì,tai7-khi3,427
tōa-khùi,toa7-khui3,tuā-khuì,tua7-khui3,428
tōa-khùi-chhoán,toa7-khui3-chhoan2,tuā-khuì-tshuán,tua7-khui3-tshuan2,429
kan-sia̍p,kan-siap8,kan-sia̍p,kan-siap8,430
kē-kip,ke7-kip,kē-kip,ke7-kip,431
tōa tīn,toa7 tin7,tuā tīn,tua7 tin7,432
siáu-kúi-á-khak,siau2-kui2-a2-khak,siáu-kuí-á-khak,siau2-kui2-a2-khak,433
saⁿ-tû-sì-khàu,sann-tu5-si3-khau3,sann-tû-sì-khàu,sann-tu5-si3-khau3,434
chiūⁿ-kiā,chiunn7-kia7,tsiūnn-kiā,tsiunn7-kia7,435
soaⁿ-lūn,soann-lun7,suann-lūn,suann-lun7,436
châi-chêng,chai5-cheng5,tsâi-tsîng,tsai5-tsing5,437
sam-kàu,sam-kau3,sam-kàu,sam-kau3,438
"ē-tàu",e7-tau3,ē-tàu,e7-tau3,439
"ēⁿ-tàu",enn7-tau3,ēnn-tàu,enn7-tau3,439
"ē-po͘",e7-poo,ē-poo,e7-poo,440
e-po͘,e-poo,e-poo,e-poo,440
sió-phiò,sio2-phio3,sió-phiò,sio2-phio3,441
sam-hiân,sam-hian5,sam-hiân,sam-hian5,442
tōa-sè,toa7-se3,tuā-sè,tua7-se3,443
tōa-sòe,toa7-soe3,tuā-suè,tua7-sue3,443
tōa-sè-sim,toa7-se3-sim,tuā-sè-sim,tua7-se3-sim,444
tōa-sòe-sim,toa7-soe3-sim,tuā-suè-sim,tua7-sue3-sim,444
tōa-sè-ba̍k,toa7-se3-bak8,tuā-sè-ba̍k,tua7-se3-bak8,445
tōa-sòe-ba̍k,toa7-soe3-bak8,tuā-suè-ba̍k,tua7-sue3-bak8,445
soaⁿ-téng,soann-teng2,suann-tíng,suann-ting2,446
kang-tiûⁿ,kang-tiunn5,kang-tiûnn,kang-tiunn5,447
tōa-pù,toa7-pu3,tuā-pù,tua7-pu3,448
tōa-kôaⁿ,toa7-koann5,tuā-kuânn,tua7-kuann5,449
tōa-hù-tōa-kùi,toa7-hu3-toa7-kui3,tuā-hù-tuā-kuì,tua7-hu3-tua7-kui3,450
tōa-piàⁿ-sàu,toa7-piann3-sau3,tuā-piànn-sàu,tua7-piann3-sau3,451
chhiūⁿ-phú,chhiunn7-phu2,tshiūnn-phú,tshiunn7-phu2,452
"ē-káng",e7-kang2,ē-káng,e7-kang2,453
tōa-káng,toa7-kang2,tuā-káng,tua7-kang2,454
tōa-éng,toa7-eng2,tuā-íng,tua7-ing2,455
kan-na,kan-na,kan-na,kan-na,456
kan-ta,kan-ta,kan-ta,kan-ta,456
hā-siau,ha7-siau,hā-siau,ha7-siau,457
kháu-khîm,khau2-khim5,kháu-khîm,khau2-khim5,458
kang-têng,kang-teng5,kang-tîng,kang-ting5,459
kang-thêng,kang-theng5,kang-thîng,kang-thing5,459
kang-têng-su,kang-teng5-su,kang-tîng-su,kang-ting5-su,460
kang-thêng-su,kang-theng5-su,kang-thîng-su,kang-thing5-su,460
siōng-téng,siong7-teng2,siōng-tíng,siong7-ting2,461
tōa-tâng,toa7-tang5,tuā-tâng,tua7-tang5,462
sió-tán,sio2-tan2,sió-tán,sio2-tan2,463
thó͘-poa̍t-á,thoo2-poat8-a2,thóo-pua̍t-á,thoo2-puat8-a2,464
thó͘-pa̍t-á,thoo2-pat8-a2,thóo-pa̍t-á,thoo2-pat8-a2,464
siōng-sò͘,siong7-soo3,siōng-sòo,siong7-soo3,465
tāi-liōng,tai7-liong7,tāi-liōng,tai7-liong7,467
keng--khui,keng--khui,king--khui,king--khui,468
hoān-sè,hoan7-se3,huān-sè,huan7-se3,469
soaⁿ-sè,soann-se3,suann-sè,suann-se3,470
soaⁿ-sì,soann-si3,suann-sì,suann-si3,470
thó͘-siūⁿ,thoo2-siunn7,thóo-siūnn,thoo2-siunn7,471
e-àm,e-am3,e-àm,e-am3,472
eⁿ-àm,enn-am3,enn-àm,enn-am3,472
kang-hōe,kang-hoe7,kang-huē,kang-hue7,473
kang-gia̍p,kang-giap8,kang-gia̍p,kang-giap8,474
chiah ē,chiah e7,tsiah ē,tsiah e7,475
soaⁿ-kau,soann-kau,suann-kau,suann-kau,476
san-bêng-hái-sè,san-beng5-hai2-se3,san-bîng-hái-sè,san-bing5-hai2-se3,477
hē-lo̍h,he7-loh8,hē-lo̍h,he7-loh8,478
chhian-bān,chhian-ban7,tshian-bān,tshian-ban7,479
tōa-tn̂g,toa7-tng5,tuā-tn̂g,tua7-tng5,480
tōa-kū,toa7-ku7,tuā-kū,tua7-ku7,481
sió-tn̂g,sio2-tng5,sió-tn̂g,sio2-tng5,482
soaⁿ-io,soann-io,suann-io,suann-io,483
tōa-pak-tó͘,toa7-pak-too2,tuā-pak-tóo,tua7-pak-too2,484
tōa-bak-tó͘,toa7-bak-too2,tuā-bak-tóo,tua7-bak-too2,484
kháu-chhì,khau2-chhi3,kháu-tshì,khau2-tshi3,485
"ē-kha",e7-kha,ē-kha,e7-kha,486
thó͘-oē,thoo2-oe7,thóo-uē,thoo2-ue7,487
tōa-oē,toa7-oe7,tuā-uē,tua7-ue7,488
soaⁿ-hô,soann-ho5,suann-hô,suann-ho5,489
soaⁿ-chha̍t,soann-chhat8,suann-tsha̍t,suann-tshat8,490
soaⁿ-kha,soann-kha,suann-kha,suann-kha,491
"ē-kha-chhiú-lâng",e7-kha-chhiu2-lang5,ē-kha-tshiú-lâng,e7-kha-tshiu2-lang5,492
tōa-kha-tâng,toa7-kha-tang5,tuā-kha-tâng,tua7-kha-tang5,493
saⁿ-kha-bé,sann-kha-be2,sann-kha-bé,sann-kha-be2,494
saⁿ-kha-niau,sann-kha-niau,sann-kha-niau,sann-kha-niau,495
kē-lō͘,ke7-loo7,kē-lōo,ke7-loo7,496
tōa-lō͘,toa7-loo7,tuā-lōo,tua7-loo7,497
sió-lō͘,sio2-loo7,sió-lōo,sio2-loo7,498
Tāi-tō-kong,Tai7-to7-kong,Tāi-tō-kong,Tai7-to7-kong,499
saⁿ tǹg,sann tng3,sann tǹg,sann tng3,500
soaⁿ-bông,soann-bong5,suann-bông,suann-bong5,501
tōa-kó͘,toa7-koo2,tuā-kóo,tua7-koo2,502
tōa-siū,toa7-siu7,tuā-siū,tua7-siu7,503
tōa-hàn,toa7-han3,tuā-hàn,tua7-han3,504
tōa-kho͘,toa7-khoo,tuā-khoo,tua7-khoo,505
tōa-kho͘-tai,toa7-khoo-tai,tuā-khoo-tai,tua7-khoo-tai,506
siōng kín,siong7 kin2,siōng kín,siong7 kin2,507
siāng kín,siang7 kin2,siāng kín,siang7 kin2,507
tōa-thúi,toa7-thui2,tuā-thuí,tua7-thui2,508
tōa-thúi-kut,toa7-thui2-kut,tuā-thuí-kut,tua7-thui2-kut,509
siōng-kài,siong7-kai3,siōng-kài,siong7-kai3,510
siāng-kài,siang7-kai3,siāng-kài,siang7-kai3,510
sió-soat,sio2-soat,sió-suat,sio2-suat,511
siáu-soat,siau2-soat,siáu-suat,siau2-suat,511
tōa-gîn,toa7-gin5,tuā-gîn,tua7-gin5,512
tōa-gûn,toa7-gun5,tuā-gûn,tua7-gun5,512
sió-gîn,sio2-gin5,sió-gîn,sio2-gin5,513
sió-gûn,sio2-gun5,sió-gûn,sio2-gun5,513
bông-hûn,bong5-hun5,bông-hûn,bong5-hun5,514
tōa-piáⁿ,toa7-piann2,tuā-piánn,tua7-piann2,515
sam-chân,sam-chan5,sam-tsân,sam-tsan5,516
kang-liâu,kang-liau5,kang-liâu,kang-liau5,517
kang-chhiúⁿ,kang-chhiunn2,kang-tshiúnn,kang-tshiunn2,518
sam-chân-bah,sam-chan5-bah,sam-tsân-bah,sam-tsan5-bah,519
tōa-kóng-hiân,toa7-kong2-hian5,tuā-kóng-hiân,tua7-kong2-hian5,520
sió-sò͘,sio2-soo3,sió-sòo,sio2-soo3,521
kan-lo̍k,kan-lok8,kan-lo̍k,kan-lok8,522
tōa-joa̍h,toa7-joah8,tuā-jua̍h,tua7-juah8,523
tōa-loa̍h,toa7-loah8,tuā-lua̍h,tua7-luah8,523
tōa-pān,toa7-pan7,tuā-pān,tua7-pan7,524
soaⁿ-sòaⁿ,soann-soann3,suann-suànn,suann-suann3,525
sam-sòaⁿ-lō͘,sam-soann3-loo7,sam-suànn-lōo,sam-suann3-loo7,526
siōng-khò,siong7-kho3,siōng-khò,siong7-kho3,527
khang-khòe,khang-khoe3,khang-khuè,khang-khue3,528
châi-tiāu,chai5-tiau7,tsâi-tiāu,tsai5-tiau7,529
tōa-bē,toa7-be7,tuā-bē,tua7-be7,530
tōa-bōe,toa7-boe7,tuā-buē,tua7-bue7,530
sió-bē,sio2-be7,sió-bē,sio2-be7,531
sió-bōe,sio2-boe7,sió-buē,sio2-bue7,531
soaⁿ-ti,soann-ti,suann-ti,suann-ti,532
soaⁿ-tu,soann-tu,suann-tu,suann-tu,532
"ē-pòe",e7-poe3,ē-puè,e7-pue3,533
saⁿ-lián-chhia,sann-lian2-chhia,sann-lián-tshia,sann-lian2-tshia,534
"ē-hâi",e7-hai5,ē-hâi,e7-hai5,535
"ē-hoâi",e7-hoai5,ē-huâi,e7-huai5,535
tāi-ha̍k,tai7-hak8,tāi-ha̍k,tai7-hak8,536
tōa-o̍h,toa7-oh8,tuā-o̍h,tua7-oh8,536
sió-ha̍k,sio2-hak8,sió-ha̍k,sio2-hak8,537
sió-o̍h,sio2-oh8,sió-o̍h,sio2-oh8,537
keng-chio,keng-chio,king-tsio,king-tsio,538
keng-chio-iû,keng-chio-iu5,king-tsio-iû,king-tsio-iu5,539
soaⁿ-niau,soann-niau,suann-niau,suann-niau,540
kháu-thâu,khau2-thau5,kháu-thâu,khau2-thau5,541
soaⁿ-thâu,soann-thau5,suann-thâu,suann-thau5,542
kang-thâu,kang-thau5,kang-thâu,kang-thau5,543
siōng-thâu-á,siong7-thau5-a2,siōng-thâu-á,siong7-thau5-a2,544
siāng-thâu-á,siang7-thau5-a2,siāng-thâu-á,siang7-thau5-a2,544
tōa-thâu-bú,toa7-thau5-bu2,tuā-thâu-bú,tua7-thau5-bu2,545
tōa-thâu-bó,toa7-thau5-bo2,tuā-thâu-bó,tua7-thau5-bo2,545
tōa-ām-kui,toa7-am7-kui,tuā-ām-kui,tua7-am7-kui,546
tōa-thâu-chhài,toa7-thau5-chhai3,tuā-thâu-tshài,tua7-thau5-tshai3,547
tōa-hì,toa7-hi3,tuā-hì,tua7-hi3,548
soaⁿ-niá,soann-nia2,suann-niá,suann-nia2,549
thó͘-soāiⁿ-á,thoo2-soainn7-a2,thóo-suāinn-á,thoo2-suainn7-a2,550
siōng chē,siong7 che7,siōng tsē,siong7 tse7,551
siōng chōe,siong7 choe7,siōng tsuē,siong7 tsue7,551
siāng chē,siang7 che7,siāng tsē,siang7 tse7,551
siāng chōe,siang7 choe7,siāng tsuē,siang7 tsue7,551
sióng-siaⁿ,siong2-siann,sióng-siann,siong2-siann,552
siōng-siaⁿ,siong7-siann,siōng-siann,siong7-siann,552
tōa-siaⁿ,toa7-siann,tuā-siann,tua7-siann,553
tōa-táⁿ,toa7-tann2,tuā-tánn,tua7-tann2,554
tōa-siaⁿ-oē,toa7-siann-oe7,tuā-siann-uē,tua7-siann-ue7,555
"ē-pái",e7-pai2,ē-pái,e7-pai2,556
sió-chím,sio2-chim2,sió-tsím,sio2-tsim2,557
thó͘-ke-á,thoo2-ke-a2,thóo-ke-á,thoo2-ke-a2,558
thó͘-koe-á,thoo2-koe-a2,thóo-kue-á,thoo2-kue-a2,558
"ē-kok",e7-kok,ē-kok,e7-kok,559
"ē-gok",e7-gok,ē-gok,e7-gok,559
kang-gē,kang-ge7,kang-gē,kang-ge7,560
hē-goān,he7-goan7,hē-guān,he7-guan7,561
tōa-phiāng,toa7-phiang7,tuā-phiāng,tua7-phiang7,562
tōa-mī,toa7-mi7,tuā-mī,tua7-mi7,563
tōa-châng,toa7-chang5,tuā-tsâng,tua7-tsang5,564
tōa-thiaⁿ,toa7-thiann,tuā-thiann,tua7-thiann,565
put,put,put,put,566
thiú,thiu2,thiú,thiu2,567
tèng,teng3,tìng,ting3,568
tiong,tiong,tiong,tiong,569
tiòng,tiong3,tiòng,tiong3,570
tan,tan,tan,tan,571
chi,chi,tsi,tsi,572
hō͘,hoo7,hōo,hoo7,573
gō͘,goo7,gōo,goo7,574
ngó͘,ngoo2,ngóo,ngoo2,575
chéⁿ,chenn2,tsénn,tsenn2,576
chíⁿ,chinn2,tsínn,tsinn2,576
jîn,jin5,jîn,jin5,577
lîn,lin5,lîn,lin5,577
cheh,cheh,tseh,tseh,578
phak,phak,phak,phak,579
siû,siu5,siû,siu5,580
taⁿ,tann,tann,tann,581
"ín",in2,ín,in2,582
"ún",un2,ún,un2,582
lāi,lai7,lāi,lai7,583
lōe,loe7,luē,lue7,584
kang,kang,kang,kang,585
kong,kong,kong,kong,586
la̍k,lak8,la̍k,lak8,587
lio̍k,liok8,lio̍k,liok8,588
phàⁿ,phann3,phànn,phann3,589
lēng,leng7,līng,ling7,590
liōng,liong7,liōng,liong7,591
hiong,hiong,hiong,hiong,592
hun,hun,hun,hun,593
pun,pun,pun,pun,594
chhiat,chhiat,tshiat,tshiat,595
"ûn",un5,ûn,un5,596
kiu,kiu,kiu,kiu,597
kau,kau,kau,kau,598
lāi-kah-á,lai7-kah-a2,lāi-kah-á,lai7-kah-a2,599
tiong-lâng,tiong-lang5,tiong-lâng,tiong-lang5,600
"ín--lâng",in2--lang5,ín--lâng,in2--lang5,601
"ún--lâng",un2--lang5,ún--lâng,un2--lang5,601
put-châi,put-chai5,put-tsâi,put-tsai5,602
lāi-soaⁿ,lai7-soann,lāi-suann,lai7-suann,603
lāi-châi,lai7-chai5,lāi-tsâi,lai7-tsai5,604
hun-chhùn,hun-chhun3,hun-tshùn,hun-tshun3,605
put-sam-put-sù,put-sam-put-su3,put-sam-put-sù,put-sam-put-su3,606
put-jîn,put-jin5,put-jîn,put-jin5,607
put-lîn,put-lin5,put-lîn,put-lin5,607
Tiong-goân,Tiong-goan5,Tiong-guân,Tiong-guan5,608
ngó͘-jîn,ngoo2-jin5,ngóo-jîn,ngoo2-jin5,609
ngó͘-lîn,ngoo2-lin5,ngóo-lîn,ngoo2-lin5,609
jîn-tan,jin5-tan,jîn-tan,jin5-tan,610
lîn-tan,lin5-tan,lîn-tan,lin5-tan,610
lāi-kong,lai7-kong,lāi-kong,lai7-kong,611
kong-goân,kong-goan5,kong-guân,kong-guan5,612
kong-pun,kong-pun,kong-pun,kong-pun,613
kong-hun,kong-hun,kong-hun,kong-hun,614
"ûn-ûn-á",un5-un5-a2,ûn-ûn-á,un5-un5-a2,615
