poj_unicode,poj_input,kiplmj_unicode,kiplmj_input,main_id
pe̍h-liáu-kang,peh8-liau2-kang,pe̍h-liáu-kang,peh8-liau2-kang,3188
chò sim-sng--ê,cho3 sim-sng--e5,tsò sim-sng--ê,tso3 sim-sng--e5,3189
kē-tiāu,ke7-tiau7,kē-tiāu,ke7-tiau7,3190
ku-kha ku-lāi-bah,ku-kha ku-lai7-bah,ku-kha ku-lāi-bah,ku-kha ku-lai7-bah,3191
to̍k-li̍p chu-tiàm,tok8-lip8 chu-tiam3,to̍k-li̍p tsu-tiàm,tok8-lip8 tsu-tiam3,3192
hô-hiân,ho5-hian5,hô-hiân,ho5-hian5,3193
lāu chèng-thâu,lau7 cheng3-thau5,lāu tsìng-thâu,lau7 tsing3-thau5,3194
Lâm-tó-gí-hē,Lam5-to2-gi2-he7,Lâm-tó-gí-hē,Lam5-to2-gi2-he7,3195
iu-chí-ián,iu-chi2-ian2,iu-tsí-ián,iu-tsi2-ian2,3196
Hu̍t-lo̍k-i-te̍k,Hut8-lok8-i-tek8,Hu̍t-lo̍k-i-ti̍k,Hut8-lok8-i-tik8,3197
gō͘-siā,goo7-sia7,gōo-siā,goo7-sia7,3198
thian-liông-lâng,thian-liong5-lang5,thian-liông-lâng,thian-liong5-lang5,3199
liông hó͘ sio-chiàn ku pih siū-chai,liong5 hoo2 sio-chian3 ku pih siu7-chai,liông hóo sio-tsiàn ku pih siū-tsai,liong5 hoo2 sio-tsian3 ku pih siu7-tsai,3200
hóe-sio-chhù sio kòe keng,hoe2-sio-chhu3 sio koe3 keng,hué-sio-tshù sio kuè king,hue2-sio-tshu3 sio kue3 king,3201
kûn-thâu-bú siu tī chhiú-ńg lāi,kun5-thau5-bu2 siu ti7 chhiu2-ng2 lai7,kûn-thâu-bú siu tī tshiú-ńg lāi,kun5-thau5-bu2 siu ti7 tshiu2-ng2 lai7,3202
iā hó chhiò iā hó thî,ia7 ho2 chhio3 ia7 ho2 thi5,iā hó tshiò iā hó thî,ia7 ho2 tshio3 ia7 ho2 thi5,3203
Lô-tōng-ki-chún-hoat,Lo5-tong7-ki-chun2-hoat,Lô-tōng-ki-tsún-huat,Lo5-tong7-ki-tsun2-huat,3204
hó͘-thâu niáu-chhí-bóe,hoo2-thau5 niau2-chhi2-boe2,hóo-thâu niáu-tshí-bué,hoo2-thau5 niau2-tshi2-bue2,3205
Hu̍t-ló͘-it,Hut8-loo2-it,Hu̍t-lóo-it,Hut8-loo2-it,3206
khēng gê,kheng7 ge5,khīng gê,khing7 ge5,3207
piⁿ-á-lâng,pinn-a2-lang5,pinn-á-lâng,pinn-a2-lang5,3208
bong lâ-á kiam sé-khò͘,bong la5-a2 kiam se2-khoo3,bong lâ-á kiam sé-khòo,bong la5-a2 kiam se2-khoo3,3209
hong-súi,hong-sui2,hong-suí,hong-sui2,3210
lí-mā-khah-hó,li2-ma7-khah-ho2,lí-mā-khah-hó,li2-ma7-khah-ho2,3211
kheng-biâu-tān-siá,kheng-biau5-tan7-sia2,khing-biâu-tān-siá,khing-biau5-tan7-sia2,3212
lîn-chiap-khu,lin5-chiap-khu,lîn-tsiap-khu,lin5-tsiap-khu,3213
keng-chè hái-he̍k,keng-che3 hai2-hek8,king-tsè hái-hi̍k,king-tse3 hai2-hik8,3214
hái-kha,hai2-kha,hái-kha,hai2-kha,3215
mâ-kha-lóng,ma5-kha-long2,mâ-kha-lóng,ma5-kha-long2,3216
lia̍h-pó,liah8-po2,lia̍h-pó,liah8-po2,3217
ki-sòaⁿ,ki-soann3,ki-suànn,ki-suann3,3218
sio bah-chàng,sio bah-chang3,sio bah-tsàng,sio bah-tsang3,3219
sio-bah-chàng,sio-bah-chang3,sio-bah-tsàng,sio-bah-tsang3,3220
peng-khu-lín-mù,peng-khu-lin2-mu3,ping-khu-lín-mù,ping-khu-lin2-mu3,3221
sng-á,sng-a2,sng-á,sng-a2,3222
peng-kî-lîn,peng-ki5-lin5,ping-kî-lîn,ping-ki5-lin5,3223
nî-kim kái-kek,ni5-kim kai2-kek,nî-kim kái-kik,ni5-kim kai2-kik,3224
khai-goân-lâng,khai-goan5-lang5,khai-guân-lâng,khai-guan5-lang5,3225
chiâⁿ-hó,chiann5-ho2,tsiânn-hó,tsiann5-ho2,3226
kóng gō͘-sì-saⁿ--ê,kong2 goo7-si3-sann--e5,kóng gōo-sì-sann--ê,kong2 goo7-si3-sann--e5,3227
tâu-iáⁿ-phìⁿ,tau5-iann2-phinn3,tâu-iánn-phìnn,tau5-iann2-phinn3,3228
sìⁿ hêng chhia-khò͘,sinn3 heng5 chhia-khoo3,sìnn hîng tshia-khòo,sinn3 hing5 tshia-khoo3,3229
se-lang,se-lang,se-lang,se-lang,3230
he̍k-hùi-liāu,hek8-hui3-liau7,hi̍k-huì-liāu,hik8-hui3-liau7,3231
sī-tōa-tô͘,si7-toa7-too5,sī-tuā-tôo,si7-tua7-too5,3232
sī--bô,si7--bo5,sī--bô,si7--bo5,3233
hi-hoa-sim,hi-hoa-sim,hi-hua-sim,hi-hua-sim,3234
thih-ki-lō͘ bê,thih-ki-loo7 be5,thih-ki-lōo bê,thih-ki-loo7 be5,3235
siû-chúi-kho͘-á,siu5-chui2-khoo-a2,siû-tsuí-khoo-á,siu5-tsui2-khoo-a2,3236
hōe-chéng,hoe7-cheng2,huē-tsíng,hue7-tsing2,3237
chhit-thô,chhit-tho5,tshit-thô,tshit-tho5,3238
thit-thô,thit-tho5,thit-thô,thit-tho5,3238
long kho͘-á,long khoo-a2,long khoo-á,long khoo-a2,3239
Kóng Tâi-gí,Kong2 Tai5-gi2,Kóng Tâi-gí,Kong2 Tai5-gi2,3240
sńg kah o͘-mà-mà hó--bô?,sng2 kah oo-ma3-ma3 ho2--bo5?,sńg kah oo-mà-mà hó--bô?,sng2 kah oo-ma3-ma3 ho2--bo5?,3240
ngiâ-sin-sàng-kū,ngia5-sin-sang3-ku7,ngiâ-sin-sàng-kū,ngia5-sin-sang3-ku7,3241
"ùn-chiàng",un3-chiang3,ùn-tsiàng,un3-tsiang3,3242
bi-lóng-koe,bi-long2-koe,bi-lóng-kue,bi-long2-kue,3243
kiaⁿ-kiaⁿ m̄-káⁿ kiâⁿ,kiann-kiann m7-kann2 kiann5,kiann-kiann m̄-kánn kiânn,kiann-kiann m7-kann2 kiann5,3244
kám ē bô-êng,kam2 e7 bo5-eng5,kám ē bô-îng,kam2 e7 bo5-ing5,3245
chin ū chhùi-súi,chin u7 chhui3-sui2,tsin ū tshuì-suí,tsin u7 tshui3-sui2,3246
ko͘-lián-chhia,koo-lian2-chhia,koo-lián-tshia,koo-lian2-tshia,3247
gî-sîn-gî-kúi,gi5-sin5-gi5-kui2,gî-sîn-gî-kuí,gi5-sin5-gi5-kui2,3248
ok-kiau,ok-kiau,ok-kiau,ok-kiau,3249
kāu-chhau-hoân,kau7-chhau-hoan5,kāu-tshau-huân,kau7-tshau-huan5,3252
kiaⁿ-kiaⁿ,kiann-kiann,kiann-kiann,kiann-kiann,3253
uī-tāu,ui7-tau7,uī-tāu,ui7-tau7,3255
he̍k-hùi-liāu,hek8-hui3-liau7,hi̍k-huì-liāu,hik8-hui3-liau7,3256
bú-lêng,bu2-leng5,bú-lîng,bu2-ling5,3257
thi̍h-siông,thih8-siong5,thi̍h-siông,thih8-siong5,3258
mo͘h--ê,mooh--e5,mooh--ê,mooh--e5,3259
kang-hu-nn̄g,kang-hu-nng7,kang-hu-nn̄g,kang-hu-nng7,3260
khoân-le̍k-hun-li̍p,khoan5-lek8-hun-lip8,khuân-li̍k-hun-li̍p,khuan5-lik8-hun-lip8,3261
hīⁿ-hong,hinn7-hong,hīnn-hong,hinn7-hong,3262
húi-lūi,hui2-lui7,huí-luī,hui2-lui7,3263
mè-sù,me3-su3,mè-sù,me3-su3,3264
hoàn-sū,hoan3-su7,huàn-sū,huan3-su7,3265
poe-pôaⁿ,poe-poann5,pue-puânn,pue-puann5,3266
ná-pà,na2-pa3,ná-pà,na2-pa3,3267
bāng-kun,bang7-kun,bāng-kun,bang7-kun,3268
hó-kiông,ho2-kiong5,hó-kiông,ho2-kiong5,3269
hat-tok,hat-tok,hat-tok,hat-tok,3270
hùi-bûn,hui3-bun5,huì-bûn,hui3-bun5,3271
khò-bú-chok,kho3-bu2-chok,khò-bú-tsok,kho3-bu2-tsok,3272
nâ-sán,na5-san2,nâ-sán,na5-san2,3273
hiuⁿ-ko͘,hiunn-koo,hiunn-koo,hiunn-koo,3273
siah-phāⁿ,siah-phann7,siah-phānn,siah-phann7,3274
khah-thong,khah-thong,khah-thong,khah-thong,3275
pha,pha,pha,pha,3276
sià-keng,sia3-keng,sià-king,sia3-king,3277
siám-taⁿ,siam2-tann,siám-tann,siam2-tann,3278
lâng-kang-chhau-té,lang5-kang-chhau-te2,lâng-kang-tshau-té,lang5-kang-tshau-te2,3279
chhau-té,chhau-te2,tshau-té,tshau-te2,3280
sî-khu,si5-khu,sî-khu,si5-khu,3281
ta-siap,ta-siap,ta-siap,ta-siap,3282
se-iûⁿ-kúi-cheh,se-iunn5-kui2-cheh,se-iûnn-kuí-tseh,se-iunn5-kui2-tseh,3283
poe-thiⁿ-sió-lú-kéng,poe-thinn-sio2-lu2-keng2,pue-thinn-sió-lú-kíng,pue-thinn-sio2-lu2-king2,3284
hòⁿ-kiông,honn3-kiong5,hònn-kiông,honn3-kiong5,3285
chhàng-chhiu,chhang3-chhiu,tshàng-tshiu,tshang3-tshiu,3287
siâu-chí,siau5-chi2,siâu-tsí,siau5-tsi2,3288
kà,ka3,kà,ka3,3289
chia̍h bē siān,chiah8 be7 sian7,tsia̍h bē siān,tsiah8 be7 sian7,3290
pit-gia̍p-hō͘-tēng,pit-giap8-hoo7-teng7,pit-gia̍p-hōo-tīng,pit-giap8-hoo7-ting7,3291
phīⁿ-khian,phinn7-khian,phīnn-khian,phinn7-khian,3292
hīⁿ-chu-khang,hinn7-chu-khang,hīnn-tsu-khang,hinn7-tsu-khang,3293
chông-gû-cheh,chong5-gu5-cheh,tsông-gû-tseh,tsong5-gu5-tseh,3294
soàn-thâu-pháng,soan3-thau5-phang2,suàn-thâu-pháng,suan3-thau5-phang2,3295
tek-chhân-eⁿ,tek-chhan5-enn,tik-tshân-enn,tik-tshan5-enn,3296
kám ū,kam2 u7,kám ū,kam2 u7,3297
phoh,phoh,phoh,phoh,3298
bô-iàu-ì,bo5-iau3-i3,bô-iàu-ì,bo5-iau3-i3,3299
hām-bîn-oē,ham7-bin5-oe7,hām-bîn-uē,ham7-bin5-ue7,3300
"ām-khang-pûi-ku",am7-khang-pui5-ku,ām-khang-puî-ku,am7-khang-pui5-ku,3301
hoán-pōe,hoan2-poe7,huán-puē,huan2-pue7,3302
bô-lám-bô-ne,bo5-lam2-bo5-ne,bô-lám-bô-ne,bo5-lam2-bo5-ne,3303
hóe-kì-bó͘,hoe2-ki3-boo2,hué-kì-bóo,hue2-ki3-boo2,3304
chia̍h bē siān,chiah8 be7 sian7,tsia̍h bē siān,tsiah8 be7 sian7,3305
ia̍h-thâu,iah8-thau5,ia̍h-thâu,iah8-thau5,3306
nî-á,ni5-a2,nî-á,ni5-a2,3307
Chóng-tok-hú,Chong2-tok-hu2,Tsóng-tok-hú,Tsong2-tok-hu2,3308
tiān-hong-thiāu-á,tian7-hong-thiau7-a2,tiān-hong-thiāu-á,tian7-hong-thiau7-a2,3309
Iàm-lú,Iam3-lu2,Iàm-lú,Iam3-lu2,3310
lo̍h-seh,loh8-seh,lo̍h-seh,loh8-seh,3311
Tek-chhân-ni poe-hêng-khì,Tek-chhan5-ni poe-heng5-khi3,Tek-tshân-ni pue-hêng-khì,Tek-tshan5-ni pue-heng5-khi3,3312
kòng-khaⁿ-á,kong3-khann-a2,kòng-khann-á,kong3-khann-a2,3313
kòe-bín-sèng phīⁿ-iām,koe3-bin2-seng3 phinn7-iam7,kuè-bín-sìng phīnn-iām,kue3-bin2-sing3 phinn7-iam7,3314
nâ-aû,na5-au5,nâ-âu,na5-au5,3315
tiān-náu-chhí,tian7-nau2-chhi2,tiān-náu-tshí,tian7-nau2-tshi2,3316
bô-bóe-niáu-chhí,bo5-boe2-niau2-chhi2,bô-bué-niáu-tshí,bo5-bue2-niau2-tshi2,3317
Táu-kat-cho̍k,Tau2-kat-chok8,Táu-kat-tso̍k,Tau2-kat-tsok8,3318
Táu-kat,Tau2-kat,Táu-kat,Tau2-kat,3319
Tāi-ngé,Tai7-nge2,Tāi-ngé,Tai7-nge2,3320
tī kang-ô͘ cháu-thiàu,ti7 kang-oo5 chau2-thiau3,tī kang-ôo tsáu-thiàu,ti7 kang-oo5 tsau2-thiau3,3321
chìⁿ hê-á,chinn3 he5-a2,tsìnn hê-á,tsinn3 he5-a2,3322
sàn-chia̍h-lâng,san3-chiah8-lang5,sàn-tsia̍h-lâng,san3-tsiah8-lang5,3323
bóe-á sǹg--lâi,boe2-a2 sng3--lai5,bué-á sǹg--lâi,bue2-a2 sng3--lai5,3324
tian-tò-thâu-sǹg,tian-to3-thau5-sng3,tian-tò-thâu-sǹg,tian-to3-thau5-sng3,3325
khoài sí bōe lāu,khoai3 si2 boe7 lau7,khuài sí buē lāu,khuai3 si2 bue7 lau7,3326
hoan-be̍h-keⁿ-thng,hoan-beh8-kenn-thng,huan-be̍h-kenn-thng,huan-beh8-kenn-thng,3327
hoat-kok-pháng,hoat-kok-phang2,huat-kok-pháng,huat-kok-phang2,3328
chúi-liâm-tōng,chui2-liam5-tong7,tsuí-liâm-tōng,tsui2-liam5-tong7,3329
phông-kó-phài,phong5-ko2-phai3,phông-kó-phài,phong5-ko2-phai3,3330
sió-iû-kheⁿ,sio2-iu5-khenn,sió-iû-khenn,sio2-iu5-khenn,3331
kha-chhng,kha-chhng,kha-tshng,kha-tshng,3332
put-chiok uî gōa-jîn tō,put-chiok ui5 goa7-jin5 to7,put-tsiok uî guā-jîn tō,put-tsiok ui5 gua7-jin5 to7,3333
goán tau,goan2 tau,guán tau,guan2 tau,3334
chhó-kan-ná-iû,chho2-kan-na2-iu5,tshó-kan-ná-iû,tsho2-kan-na2-iu5,3335
ap-sok-ki,ap-sok-ki,ap-sok-ki,ap-sok-ki,3336
"ū-hòe",u7-hoe3,ū-huè,u7-hue3,3337
"ū-hè",u7-he3,ū-hè,u7-he3,3337
chē-hûn,che7-hun5,tsē-hûn,tse7-hun5,3338
pah-bīn,pah-bin7,pah-bīn,pah-bin7,3339
sì-kè-sô,si3-ke3-so5,sì-kè-sô,si3-ke3-so5,3340
sì-kòe-sô,si3-koe3-so5,sì-kuè-sô,si3-kue3-so5,3340
bô-chám-bô-choe̍h,bo5-cham2-bo5-choeh8,bô-tsám-bô-tsue̍h,bo5-tsam2-bo5-tsueh8,3341
bí-leng,bi2-leng,bí-ling,bi2-ling,3342
chiah chē,chiah che7,tsiah tsē,tsiah tse7,3343
lí hiaⁿ góa tī,li2 hiann goa2 ti7,lí hiann guá tī,li2 hiann gua2 ti7,3344
ti-ko-sèng giâ--khí-lâi,ti-ko-seng3 gia5--khi2-lai5,ti-ko-sìng giâ--khí-lâi,ti-ko-sing3 gia5--khi2-lai5,3345
chhiò--chi̍t-ē,chhio3--chit8-e7,tshiò--tsi̍t-ē,tshio3--tsit8-e7,3346
chiok pi-ai,chiok pi-ai,tsiok pi-ai,tsiok pi-ai,3347
hái-khiā,hai2-khia7,hái-khiā,hai2-khia7,3348
kéng-chui,keng2-chui,kíng-tsui,king2-tsui,3349
bāng-se,bang7-se,bāng-se,bang7-se,3350
giâ-kê,gia5-ke5,giâ-kê,gia5-ke5,3351
khin ku bōng tōng,khin ku bong7 tong7,khin ku bōng tōng,khin ku bong7 tong7,3352
bô-khùi,bo5-khui3,bô-khùi,bo5-khui3,3353
chháu-ta̍h,chhau2-tah8,tsháu-ta̍h,tshau2-tah8,3354
kiò thiⁿ kiò tē,kio3 thinn kio3 te7,kiò thinn kiò tē,kio3 thinn kio3 te7,3355
"ū hiàn ū chho",u7 hian3 u7 chho,ū hiàn ū tsho,u7 hian3 u7 tsho,3356
súi-bīn,sui2-bin7,suí-bīn,sui2-bin7,3357
Kiông kiaⁿ ióng,Kiong5 kiann iong2,Kiông kiann ióng,Kiong5 kiann iong2,3358
ióng kiaⁿ hiông,iong2 kiann hiong5,ióng kiann hiông,iong2 kiann hiong5,3358
hiông kiaⁿ bô thian-liông,hiong5 kiann bo5 thian-liong5,hiông kiann bô thian-liông,hiong5 kiann bo5 thian-liong5,3358
bô thian-liông siōng kiaⁿ sîn-keng bô chèng-siông.,bo5 thian-liong5 siong7 kiann sin5-keng bo5 cheng3-siong5.,bô thian-liông siōng kiann sîn-king bô tsìng-siông.,bo5 thian-liong5 siong7 kiann sin5-king bo5 tsing3-siong5.,3358
chhàu-chi-bai,chhau3-chi-bai,tshàu-tsi-bai,tshau3-tsi-bai,3359
kàn lín niâ,kan3 lin2 nia5,kàn lín niâ,kan3 lin2 nia5,3360
chhōa káu sàn-pō͘,chhoa7 kau2 san3-poo7,tshuā káu sàn-pōo,tshua7 kau2 san3-poo7,3361
niau-hîm,niau-him5,niau-hîm,niau-him5,3362
chhân,chhan5,tshân,tshan5,3363
hîm-niau,him5-niau,hîm-niau,him5-niau,3364
ok-lâng seng tâu,ok-lang5 seng tau5,ok-lâng sing tâu,ok-lang5 sing tau5,3365
phah lâng--ê hoah kiù lâng,phah lang5--e5 hoah kiu3 lang5,phah lâng--ê huah kiù lâng,phah lang5--e5 huah kiu3 lang5,3366
seng-lí-kiat-kò͘,seng-li2-kiat-koo3,sing-lí-kiat-kòo,sing-li2-kiat-koo3,3367
jîn sū bu̍t,jin5 su7 but8,jîn sū bu̍t,jin5 su7 but8,3368
tông-lí-sim,tong5-li2-sim,tông-lí-sim,tong5-li2-sim,3369
tún-chúi,tun2-chui2,tún-tsuí,tun2-tsui2,3370
kiáu-pô,kiau2-po5,kiáu-pô,kiau2-po5,3371
tiⁿ-tiⁿ,tinn-tinn,tinn-tinn,tinn-tinn,3372
"ū-kàu-la̍t",u7-kau3-lat8,ū-kàu-la̍t,u7-kau3-lat8,3373
chiáu,chiau2,tsiáu,tsiau2,3374
sńg chhiú-ki-á,sng2 chhiu2-ki-a2,sńg tshiú-ki-á,sng2 tshiu2-ki-a2,3376
liâm-jī-chóa,liam5-ji7-choa2,liâm-jī-tsuá,liam5-ji7-tsua2,3377
sái-iā-chhia,sai2-ia7-chhia,sái-iā-tshia,sai2-ia7-tshia,3378
hōaⁿ-sū-lâng,hoann7-su7-lang5,huānn-sū-lâng,huann7-su7-lang5,3379
"ûn-kéng",un5-keng2,ûn-kíng,un5-king2,3380
jiáu-kéng,jiau2-keng2,jiáu-kíng,jiau2-king2,3381
sòe-lia̍p tiān-hóe-kiû-á,soe3-liap8 tian7-hoe2-kiu5-a2,suè-lia̍p tiān-hué-kiû-á,sue3-liap8 tian7-hue2-kiu5-a2,3382
thoa-soa,thoa-soa,thua-sua,thua-sua,3383
iân-chhiân,ian5-chhian5,iân-tshiân,ian5-tshian5,3384
iân-chhiân,ian5-chhian5,iân-tshiân,ian5-tshian5,3385
chhu-pang,chhu-pang,tshu-pang,tshu-pang,3386
ut-chèng,ut-cheng3,ut-tsìng,ut-tsing3,3387
chek-tái,chek-tai2,tsik-tái,tsik-tai2,3388
tîm-té,tim5-te2,tîm-té,tim5-te2,3389
khò͘ boe̍h-á,khoo3 boeh8-a2,khòo bue̍h-á,khoo3 bueh8-a2,3390
bah-piáⁿ,bah-piann2,bah-piánn,bah-piann2,3391
lò-kha-á,lo3-kha-a2,lò-kha-á,lo3-kha-a2,3392
lāng-chhùi-hoe,lang7-chhui3-hoe,lāng-tshùi-hue,lang7-tshui3-hue,3393
bô͘-á,boo5-a2,bôo-á,boo5-a2,3394
liān-siáu-oē,lian7-siau2-oe7,liān-siáu-uē,lian7-siau2-ue7,3395
ne-ne,ne-ne,ne-ne,ne-ne,3396
ne,ne,ne,ne,3397
ne-ne,ne-ne,ne-ne,ne-ne,3398
ne,ne,ne,ne,3399
ne-ne,ne-ne,ne-ne,ne-ne,3400
hun-in pêng-khoân,hun-in peng5-khoan5,hun-in pîng-khuân,hun-in ping5-khuan5,3401
tńg-khì chia̍h-ka-kī,tng2-khi3 chiah8-ka-ki7,tńg-khì tsia̍h-ka-kī,tng2-khi3 tsiah8-ka-ki7,3402
pun meh-sih,pun meh-sih,pun meh-sih,pun meh-sih,3403
hái-sàu,hai2-sau3,hái-sàu,hai2-sau3,3404
sim-keng-hóe-to̍h,sim-keng-hoe2-toh8,sim-king-hué-to̍h,sim-king-hue2-toh8,3405
phî-tàn-chiaⁿ-bah-môe,phi5-tan3-chiann-bah-moe5,phî-tàn-tsiann-bah-muê,phi5-tan3-tsiann-bah-mue5,3406
phî-tàn-chiaⁿ-bah-bê,phi5-tan3-chiann-bah-be5,phî-tàn-tsiann-bah-bê,phi5-tan3-tsiann-bah-be5,3406
hóe-kì-á,hoe2-ki3-a2,hué-kì-á,hue2-ki3-a2,3407
chhiú-khòng,chhiu2-khong3,tshiú-khòng,tshiu2-khong3,3408
nê-saⁿ,ne5-sann,nê-sann,ne5-sann,3409
pha̍k-saⁿ,phak8-sann,pha̍k-sann,phak8-sann,3410
sioh-bīn-téng-phôe,sioh-bin7-teng2-phoe5,sioh-bīn-tíng-phuê,sioh-bin7-ting2-phue5,3411
koân-ta̍h,koan5-tah8,kuân-ta̍h,kuan5-tah8,3412
siâⁿ,siann5,siânn,siann5,3413
o͘-ta̍t-á,oo-tat8-a2,oo-ta̍t-á,oo-tat8-a2,3414
sàn-hiong-lâng,san3-hiong-lang5,sàn-hiong-lâng,san3-hiong-lang5,3415
kē-lō͘,ke7-loo7,kē-lōo,ke7-loo7,3416
tàu hóe-kì,tau3 hoe2-ki3,tàu hué-kì,tau3 hue2-ki3,3417
hái-sàu,hai2-sau3,hái-sàu,hai2-sau3,3418
io-chhioh,io-chhioh,io-tshioh,io-tshioh,3419
pài-gō͘,pai3-goo7,pài-gōo,pai3-goo7,3420
lâm-tông-sèng-loân,lam5-tong5-seng3-loan5,lâm-tông-sìng-luân,lam5-tong5-sing3-luan5,3421
lú-tông-sèng-loân,lu2-tong5-seng3-loan5,lú-tông-sìng-luân,lu2-tong5-sing3-luan5,3422
lâm-iú,lam5-iu2,lâm-iú,lam5-iu2,3423
khang-thiam,khang-thiam,khang-thiam,khang-thiam,3424
hāⁿ-sèng-pia̍t,hann7-seng3-piat8,hānn-sìng-pia̍t,hann7-sing3-piat8,3425
se-khí,se-khi2,se-khí,se-khi2,3426
hû-song-hoe,hu5-song-hoe,hû-song-hue,hu5-song-hue,3427
kōaⁿ-tiāⁿ,koann7-tiann7,kuānn-tiānn,kuann7-tiann7,3428
hàiⁿ-nâ-á,hainn3-na5-a2,hàinn-nâ-á,hainn3-na5-a2,3429
kám--tio̍h,kam2--tioh8,kám--tio̍h,kam2--tioh8,3430
khe-chí-báng,khe-chi2-bang2,khe-tsí-báng,khe-tsi2-bang2,3431
thûi--ê,thui5--e5,thuî--ê,thui5--e5,3432
thâu-hîn-ba̍k-àm,thau5-hin5-bak8-am3,thâu-hîn-ba̍k-àm,thau5-hin5-bak8-am3,3433
thô͘-thuh,thoo5-thuh,thôo-thuh,thoo5-thuh,3434
iau-kúi,iau-kui2,iau-kuí,iau-kui2,3435
iau-sâi,iau-sai5,iau-sâi,iau-sai5,3436
sâi-chia̍h,sai5-chiah8,sâi-tsia̍h,sai5-tsiah8,3437
se̍k-chhiú,sek8-chhiu2,si̍k-tshiú,sik8-tshiu2,3438
koàn-liān,koan3-lian7,kuàn-liān,kuan3-lian7,3439
ka-tang-kha,ka-tang-kha,ka-tang-kha,ka-tang-kha,3440
pà-lêng,pa3-leng5,pà-lîng,pa3-ling5,3441
sim-lāi-oē tōa mō͘-hiám,sim-lai7-oe7 toa7 moo7-hiam2,sim-lāi-uē tuā mōo-hiám,sim-lai7-ue7 tua7 moo7-hiam2,3442
pí i khah gâu,pi2 i khah gau5,pí i khah gâu,pi2 i khah gau5,3443
pí i khah khiàng,pi2 i khah khiang3,pí i khah khiàng,pi2 i khah khiang3,3444
gû-leng-hún-chîⁿ,gu5-leng-hun2-chinn5,gû-ling-hún-tsînn,gu5-ling-hun2-tsinn5,3445
lín chia--ê,lin2 chia--e5,lín tsia--ê,lin2 tsia--e5,3446
gún lāu-pē,gun2 lau7-pe7,gún lāu-pē,gun2 lau7-pe7,3447
m̄-khéng,m7-kheng2,m̄-khíng,m7-khing2,3448
aì lā,ai3 la7,ài lā,ai3 la7,3449
gún pâ,gun2 pa5,gún pâ,gun2 pa5,3450
khó͘-tê-á-iû,khoo2-te5-a2-iu5,khóo-tê-á-iû,khoo2-te5-a2-iu5,3452
hòng-sàng,hong3-sang3,hòng-sàng,hong3-sang3,3453
khi̍h-kho̍k-pang,khih8-khok8-pang,khi̍h-kho̍k-pang,khih8-khok8-pang,3454
tòng-gōng,tong3-gong7,tòng-gōng,tong3-gong7,3455
lāu-thōa,lau7-thoa7,lāu-thuā,lau7-thua7,3456
m̄-chiâⁿ-kiáⁿ,m7-chiann5-kiann2,m̄-tsiânn-kiánn,m7-tsiann5-kiann2,3457
ti-kha pn̄g,ti-kha png7,ti-kha pn̄g,ti-kha png7,3458
sò͘-si̍t chiá,soo3-sit8 chia2,sòo-si̍t tsiá,soo3-sit8 tsia2,3459
chin hoaⁿ-hí,chin hoann-hi2,tsin huann-hí,tsin huann-hi2,3460
kóng soah,kong2 soah,kóng suah,kong2 suah,3461
chhoah-peng,chhoah-peng,tshuah-ping,tshuah-ping,3462
Lêng-sî-chèng-hú,Leng5-si5-cheng3-hu2,Lîng-sî-tsìng-hú,Ling5-si5-tsing3-hu2,3463
sán-kho,san2-kho,sán-kho,san2-kho,3464
chia̍h-chhài--ê,chiah8-chhai3--e5,tsia̍h-tshài--ê,tsiah8-tshai3--e5,3465
chèng-kui-hòa,cheng3-kui-hoa3,tsìng-kui-huà,tsing3-kui-hua3,3466
he̍k-lêng hoat-tiān,hek8-leng5 hoat-tian7,hi̍k-lîng huat-tiān,hik8-ling5 huat-tian7,3467
"áng-lái",ang2-lai2,áng-lái,ang2-lai2,3468
Liân-ha̍p-kok,Lian5-hap8-kok,Liân-ha̍p-kok,Lian5-hap8-kok,3469
chhut-ióng,chhut-iong2,tshut-ióng,tshut-iong2,3470
sù-sī-kho͘-á,su3-si7-khoo-a2,sù-sī-khoo-á,su3-si7-khoo-a2,3471
thùi-khò͘-pn̄g,thui3-khoo3-png7,thuì-khòo-pn̄g,thui3-khoo3-png7,3472
Te̍k-sû Kèng-gū Ka-têng  Hû-chō͘ Tiâu-lē,Tek8-su5 Keng3-gu7 Ka-teng5  Hu5-choo7 Tiau5-le7,Ti̍k-sû Kìng-gū Ka-tîng  Hû-tsōo Tiâu-lē,Tik8-su5 King3-gu7 Ka-ting5  Hu5-tsoo7 Tiau5-le7,3473
Tiúⁿ-ló Kàu-hōe,Tiunn2-lo2 Kau3-hoe7,Tiúnn-ló Kàu-huē,Tiunn2-lo2 Kau3-hue7,3474
hāi--khì--ah,hai7--khi3--ah,hāi--khì--ah,hai7--khi3--ah,3475
giām-siong-toaⁿ,giam7-siong-toann,giām-siong-tuann,giam7-siong-tuann,3476
gí-giân tī-liâu,gi2-gian5 ti7-liau5,gí-giân tī-liâu,gi2-gian5 ti7-liau5,3477
pó-hō͘-lēng,po2-hoo7-leng7,pó-hōo-līng,po2-hoo7-ling7,3478
pôe-tông chhut-têng,poe5-tong5 chhut-teng5,puê-tông tshut-tîng,pue5-tong5 tshut-ting5,3479
pôe-tông cheng-sìn,poe5-tong5 cheng-sin3,puê-tông tsing-sìn,pue5-tong5 tsing-sin3,3480
